site_name,site_number,latitude,longitude,p450,SOD,condition_factor,avg_thickness,arsenic,cadmium,copper,lead,mercuryTotal,SumBDEs,SumCHLDs,SumDDTs,SumHCHs,SumPAHs16,SumPAHsHMW,SumPCBs2x17,Zinc,acenaphthene,anthracene,benz[a]anthracene,benzo[a]pyrene,benzo[b]fluoranthene,benzo[e]pyrene,benzo[ghi]perylene,benzo[k]fluoranthene,C1-benzanthracenes/chrysenes,C1-dibenzothiophenes,C1-fluoranthenes/pyrenes,C1-fluorenes,C1-naphthalenes,C1-phenanthrenes/anthracenes,C2-benzanthracenes/chrysenes,C2-dibenzothiophenes,C2-fluoranthenes/pyrenes,C2-fluorenes,C2-naphthalenes,C2-phenanthrenes/anthracenes,C3-benzanthracenes/chrysenes,C3-dibenzothiophenes,C3-fluoranthenes/pyrenes,C3-fluorenes,C3-naphthalenes,C3-phenanthrenes/anthracenes,C4-benzanthracenes/chrysenes,C4-dibenzothiophenes,C4-fluoranthenes/pyrenes,C4-naphthalenes,C4-phenanthrenes/anthracenes,chrysene,"dibenz[a,h]anthracene",dibenzothiophene,"indeno[1,2,3-cd]pyrene",phenanthrene
Reach Island,39,47.346537,-122.82236,6947155,10.304,0.1532,0.81,9.341317365,2.041916168,9.041916168,0.158682635,0.02497006,NA,NA,1.459528689,NA,81.73360656,81.73360656,NA,105.988024,NA,NA,4.26182377,NA,6.42192623,NA,NA,7.58954918,3.56125,NA,6.42192623,NA,NA,15.17909836,NA,NA,3.79477459,NA,8.173360656,23.35245902,NA,NA,NA,NA,NA,12.26004098,NA,NA,NA,NA,16.34672131,12.26004098,NA,NA,NA,15.17909836
Rich Passage,32,47.578117,-122.524833,1476511,3.506,0.1901,0.9,8.465909091,1.710227273,7.102272727,0.303409091,0.033011364,3.270654565,NA,3.092255226,NA,142.7194719,142.7194719,71.35973597,89.20454545,NA,NA,10.7039604,NA,9.514631463,5.233047305,NA,10.10929593,7.730638064,NA,12.4879538,NA,NA,22.59724972,4.341050605,NA,6.541309131,NA,11.29862486,25.57057206,NA,NA,4.519449945,5.411446645,13.67728273,19.62392739,NA,NA,NA,7.730638064,13.67728273,19.62392739,NA,NA,NA,33.30121012
Rich Passage,32,47.578117,-122.524833,4087247,2.631,0.1489,0.83,8.465909091,1.710227273,7.102272727,0.303409091,0.033011364,3.270654565,NA,3.092255226,NA,142.7194719,142.7194719,71.35973597,89.20454545,NA,NA,10.7039604,NA,9.514631463,5.233047305,NA,10.10929593,7.730638064,NA,12.4879538,NA,NA,22.59724972,4.341050605,NA,6.541309131,NA,11.29862486,25.57057206,NA,NA,4.519449945,5.411446645,13.67728273,19.62392739,NA,NA,NA,7.730638064,13.67728273,19.62392739,NA,NA,NA,33.30121012
Rich Passage,32,47.578117,-122.524833,3101248,0.844,0.1754,0.745,8.465909091,1.710227273,7.102272727,0.303409091,0.033011364,3.270654565,NA,3.092255226,NA,142.7194719,142.7194719,71.35973597,89.20454545,NA,NA,10.7039604,NA,9.514631463,5.233047305,NA,10.10929593,7.730638064,NA,12.4879538,NA,NA,22.59724972,4.341050605,NA,6.541309131,NA,11.29862486,25.57057206,NA,NA,4.519449945,5.411446645,13.67728273,19.62392739,NA,NA,NA,7.730638064,13.67728273,19.62392739,NA,NA,NA,33.30121012
Rich Passage,32,47.578117,-122.524833,4147207,1.999,0.1494,0.765,8.465909091,1.710227273,7.102272727,0.303409091,0.033011364,3.270654565,NA,3.092255226,NA,142.7194719,142.7194719,71.35973597,89.20454545,NA,NA,10.7039604,NA,9.514631463,5.233047305,NA,10.10929593,7.730638064,NA,12.4879538,NA,NA,22.59724972,4.341050605,NA,6.541309131,NA,11.29862486,25.57057206,NA,NA,4.519449945,5.411446645,13.67728273,19.62392739,NA,NA,NA,7.730638064,13.67728273,19.62392739,NA,NA,NA,33.30121012
Rocky Point,27,47.60255,-122.66992,3139278,2.605,0.1803,0.72,8.69047619,2,6.130952381,0.411904762,0.03422619,1.88747555,NA,2.496338631,0.730635697,133.9498778,133.9498778,NA,101.1904762,NA,NA,6.088630807,NA,10.35067237,7.915220049,NA,11.56839853,6.027744499,NA,NA,NA,NA,20.70134474,5.236222494,NA,NA,4.505586797,7.306356968,34.09633252,3.409633252,NA,NA,6.088630807,NA,29.83429095,NA,NA,NA,NA,20.09248166,15.22157702,NA,NA,NA,21.9190709
Rocky Point,27,47.60255,-122.66992,4297558,15.435,0.1736,0.695,8.69047619,2,6.130952381,0.411904762,0.03422619,1.88747555,NA,2.496338631,0.730635697,133.9498778,133.9498778,NA,101.1904762,NA,NA,6.088630807,NA,10.35067237,7.915220049,NA,11.56839853,6.027744499,NA,NA,NA,NA,20.70134474,5.236222494,NA,NA,4.505586797,7.306356968,34.09633252,3.409633252,NA,NA,6.088630807,NA,29.83429095,NA,NA,NA,NA,20.09248166,15.22157702,NA,NA,NA,21.9190709
Rocky Point,27,47.60255,-122.66992,1980727,7.396,0.1679,0.595,8.69047619,2,6.130952381,0.411904762,0.03422619,1.88747555,NA,2.496338631,0.730635697,133.9498778,133.9498778,NA,101.1904762,NA,NA,6.088630807,NA,10.35067237,7.915220049,NA,11.56839853,6.027744499,NA,NA,NA,NA,20.70134474,5.236222494,NA,NA,4.505586797,7.306356968,34.09633252,3.409633252,NA,NA,6.088630807,NA,29.83429095,NA,NA,NA,NA,20.09248166,15.22157702,NA,NA,NA,21.9190709
Rocky Point,27,47.60255,-122.66992,8616041,14.146,0.1909,0.745,8.69047619,2,6.130952381,0.411904762,0.03422619,1.88747555,NA,2.496338631,0.730635697,133.9498778,133.9498778,NA,101.1904762,NA,NA,6.088630807,NA,10.35067237,7.915220049,NA,11.56839853,6.027744499,NA,NA,NA,NA,20.70134474,5.236222494,NA,NA,4.505586797,7.306356968,34.09633252,3.409633252,NA,NA,6.088630807,NA,29.83429095,NA,NA,NA,NA,20.09248166,15.22157702,NA,NA,NA,21.9190709
S of Skunk Island,9,48.02667,-122.75076,5059896,7.334,0.1807,0.855,8,1.748571429,5.702857143,0.462285714,0.028685714,NA,NA,NA,NA,144.1391671,132.1275698,NA,76,NA,NA,7.206958355,NA,7.807538218,4.984812862,NA,9.008697944,4.564406958,NA,11.4110174,NA,NA,20.41971534,NA,NA,5.225044808,NA,9.609277807,NA,NA,NA,NA,NA,NA,18.61797575,NA,NA,NA,NA,14.41391671,15.01449657,NA,NA,NA,30.62957301
S of Skunk Island,9,48.02667,-122.75076,3719291,8.989,0.1522,0.815,8,1.748571429,5.702857143,0.462285714,0.028685714,NA,NA,NA,NA,144.1391671,132.1275698,NA,76,NA,NA,7.206958355,NA,7.807538218,4.984812862,NA,9.008697944,4.564406958,NA,11.4110174,NA,NA,20.41971534,NA,NA,5.225044808,NA,9.609277807,NA,NA,NA,NA,NA,NA,18.61797575,NA,NA,NA,NA,14.41391671,15.01449657,NA,NA,NA,30.62957301
S of Skunk Island,9,48.02667,-122.75076,4168799,0.978,0.1925,0.78,8,1.748571429,5.702857143,0.462285714,0.028685714,NA,NA,NA,NA,144.1391671,132.1275698,NA,76,NA,NA,7.206958355,NA,7.807538218,4.984812862,NA,9.008697944,4.564406958,NA,11.4110174,NA,NA,20.41971534,NA,NA,5.225044808,NA,9.609277807,NA,NA,NA,NA,NA,NA,18.61797575,NA,NA,NA,NA,14.41391671,15.01449657,NA,NA,NA,30.62957301
S of Skunk Island,9,48.02667,-122.75076,1279705,27.927,0.1627,0.695,8,1.748571429,5.702857143,0.462285714,0.028685714,NA,NA,NA,NA,144.1391671,132.1275698,NA,76,NA,NA,7.206958355,NA,7.807538218,4.984812862,NA,9.008697944,4.564406958,NA,11.4110174,NA,NA,20.41971534,NA,NA,5.225044808,NA,9.609277807,NA,NA,NA,NA,NA,NA,18.61797575,NA,NA,NA,NA,14.41391671,15.01449657,NA,NA,NA,30.62957301
"Salmon Bay, Commodore Park",16,47.6663,-122.4018,5854695,0,0.2051,0.67,7.703703704,1.955555556,7.555555556,0.556296296,0.039481481,7.441176471,6.845882353,23.06764706,4.167058824,409.2647059,535.7647059,NA,80.74074074,NA,5.729705882,29.76470588,9.673529412,29.76470588,38.69411765,11.90588235,39.43823529,29.02058824,NA,32.74117647,NA,NA,37.20588235,26.04411765,8.185294118,26.04411765,9.673529412,14.13823529,69.94705882,14.13823529,12.65,25.3,15.62647059,NA,104.1764706,NA,6.771470588,9.673529412,19.34705882,74.41176471,45.39117647,NA,NA,8.185294118,38.69411765
"Salmon Bay, Commodore Park",16,47.6663,-122.4018,2506610,4.592,0.1903,0.795,7.703703704,1.955555556,7.555555556,0.556296296,0.039481481,7.441176471,6.845882353,23.06764706,4.167058824,409.2647059,535.7647059,NA,80.74074074,NA,5.729705882,29.76470588,9.673529412,29.76470588,38.69411765,11.90588235,39.43823529,29.02058824,NA,32.74117647,NA,NA,37.20588235,26.04411765,8.185294118,26.04411765,9.673529412,14.13823529,69.94705882,14.13823529,12.65,25.3,15.62647059,NA,104.1764706,NA,6.771470588,9.673529412,19.34705882,74.41176471,45.39117647,NA,NA,8.185294118,38.69411765
"Salmon Bay, Commodore Park",16,47.6663,-122.4018,2016415,1.33,0.1859,0.725,7.703703704,1.955555556,7.555555556,0.556296296,0.039481481,7.441176471,6.845882353,23.06764706,4.167058824,409.2647059,535.7647059,NA,80.74074074,NA,5.729705882,29.76470588,9.673529412,29.76470588,38.69411765,11.90588235,39.43823529,29.02058824,NA,32.74117647,NA,NA,37.20588235,26.04411765,8.185294118,26.04411765,9.673529412,14.13823529,69.94705882,14.13823529,12.65,25.3,15.62647059,NA,104.1764706,NA,6.771470588,9.673529412,19.34705882,74.41176471,45.39117647,NA,NA,8.185294118,38.69411765
"Salmon Bay, Commodore Park",16,47.6663,-122.4018,4648754,0,0.1873,0.64,7.703703704,1.955555556,7.555555556,0.556296296,0.039481481,7.441176471,6.845882353,23.06764706,4.167058824,409.2647059,535.7647059,NA,80.74074074,NA,5.729705882,29.76470588,9.673529412,29.76470588,38.69411765,11.90588235,39.43823529,29.02058824,NA,32.74117647,NA,NA,37.20588235,26.04411765,8.185294118,26.04411765,9.673529412,14.13823529,69.94705882,14.13823529,12.65,25.3,15.62647059,NA,104.1764706,NA,6.771470588,9.673529412,19.34705882,74.41176471,45.39117647,NA,NA,8.185294118,38.69411765
Salmon Beach,40,47.29464,-122.53053,916811,0,0.2061,0.935,7.877094972,1.832402235,4.770949721,0.187150838,0.023798883,1.786073501,NA,1.547930368,NA,214.3288201,226.2359768,NA,79.32960894,NA,NA,17.86073501,4.107969052,17.86073501,8.930367505,NA,22.02823985,10.12108317,NA,16.67001934,NA,NA,26.19574468,5.001005803,NA,9.525725338,NA,11.31179884,NA,NA,NA,5.953578337,NA,NA,29.17253385,NA,NA,NA,NA,19.05145068,26.79110251,NA,NA,NA,35.72147002
Salmon Beach,40,47.29464,-122.53053,2352491,12.933,0.1415,0.685,7.877094972,1.832402235,4.770949721,0.187150838,0.023798883,1.786073501,NA,1.547930368,NA,214.3288201,226.2359768,NA,79.32960894,NA,NA,17.86073501,4.107969052,17.86073501,8.930367505,NA,22.02823985,10.12108317,NA,16.67001934,NA,NA,26.19574468,5.001005803,NA,9.525725338,NA,11.31179884,NA,NA,NA,5.953578337,NA,NA,29.17253385,NA,NA,NA,NA,19.05145068,26.79110251,NA,NA,NA,35.72147002
Salmon Beach,40,47.29464,-122.53053,2963755,8.918,0.1457,0.8,7.877094972,1.832402235,4.770949721,0.187150838,0.023798883,1.786073501,NA,1.547930368,NA,214.3288201,226.2359768,NA,79.32960894,NA,NA,17.86073501,4.107969052,17.86073501,8.930367505,NA,22.02823985,10.12108317,NA,16.67001934,NA,NA,26.19574468,5.001005803,NA,9.525725338,NA,11.31179884,NA,NA,NA,5.953578337,NA,NA,29.17253385,NA,NA,NA,NA,19.05145068,26.79110251,NA,NA,NA,35.72147002
Salmon Beach,40,47.29464,-122.53053,1383018,51.47,0.1489,1.035,7.877094972,1.832402235,4.770949721,0.187150838,0.023798883,1.786073501,NA,1.547930368,NA,214.3288201,226.2359768,NA,79.32960894,NA,NA,17.86073501,4.107969052,17.86073501,8.930367505,NA,22.02823985,10.12108317,NA,16.67001934,NA,NA,26.19574468,5.001005803,NA,9.525725338,NA,11.31179884,NA,NA,NA,5.953578337,NA,NA,29.17253385,NA,NA,NA,NA,19.05145068,26.79110251,NA,NA,NA,35.72147002
"Seattle Aquarium, Pier 59",17,47.607,-122.342,4956424,1.736,0.1834,0.905,8.819875776,1.98136646,7.763975155,0.418012422,0.039254658,5.313858268,NA,10.36850394,2.527322835,1879.291339,2203.307087,NA,85.0931677,14.90472441,57.67480315,162.007874,62.85905512,142.5669291,116.6456693,23.32913386,155.5275591,103.6850394,10.36850394,174.9685039,13.60866142,NA,162.007874,60.26692913,17.49685039,97.20472441,22.03307087,15.8119685,181.4488189,25.27322835,21.38503937,71.28346457,24.62519685,NA,155.5275591,5.637874016,13.60866142,31.75354331,27.86535433,90.72440945,162.007874,9.072440945,9.720472441,22.68110236,187.9291339
"Seattle Aquarium, Pier 59",17,47.607,-122.342,2711200,84.419,0.1453,0.755,8.819875776,1.98136646,7.763975155,0.418012422,0.039254658,5.313858268,NA,10.36850394,2.527322835,1879.291339,2203.307087,NA,85.0931677,14.90472441,57.67480315,162.007874,62.85905512,142.5669291,116.6456693,23.32913386,155.5275591,103.6850394,10.36850394,174.9685039,13.60866142,NA,162.007874,60.26692913,17.49685039,97.20472441,22.03307087,15.8119685,181.4488189,25.27322835,21.38503937,71.28346457,24.62519685,NA,155.5275591,5.637874016,13.60866142,31.75354331,27.86535433,90.72440945,162.007874,9.072440945,9.720472441,22.68110236,187.9291339
"Seattle Aquarium, Pier 59",17,47.607,-122.342,2381238,9.393,0.182,0.905,8.819875776,1.98136646,7.763975155,0.418012422,0.039254658,5.313858268,NA,10.36850394,2.527322835,1879.291339,2203.307087,NA,85.0931677,14.90472441,57.67480315,162.007874,62.85905512,142.5669291,116.6456693,23.32913386,155.5275591,103.6850394,10.36850394,174.9685039,13.60866142,NA,162.007874,60.26692913,17.49685039,97.20472441,22.03307087,15.8119685,181.4488189,25.27322835,21.38503937,71.28346457,24.62519685,NA,155.5275591,5.637874016,13.60866142,31.75354331,27.86535433,90.72440945,162.007874,9.072440945,9.720472441,22.68110236,187.9291339
"Seattle Aquarium, Pier 59",17,47.607,-122.342,2492074,0,0.1944,0.805,8.819875776,1.98136646,7.763975155,0.418012422,0.039254658,5.313858268,NA,10.36850394,2.527322835,1879.291339,2203.307087,NA,85.0931677,14.90472441,57.67480315,162.007874,62.85905512,142.5669291,116.6456693,23.32913386,155.5275591,103.6850394,10.36850394,174.9685039,13.60866142,NA,162.007874,60.26692913,17.49685039,97.20472441,22.03307087,15.8119685,181.4488189,25.27322835,21.38503937,71.28346457,24.62519685,NA,155.5275591,5.637874016,13.60866142,31.75354331,27.86535433,90.72440945,162.007874,9.072440945,9.720472441,22.68110236,187.9291339
Shilshole Bay,18,47.671678,-122.406663,4026125,0.854,0.1508,0.56,8.027210884,1.537414966,7.959183673,0.413605442,0.042040816,7.517138599,4.13442623,27.06169896,NA,1052.399404,1277.913562,112.757079,76.8707483,12.02742176,11.2757079,105.2399404,26.3099851,75.17138599,75.17138599,15.0342772,97.72280179,60.88882265,5.412339791,90.20566319,7.517138599,6.464739195,75.17138599,38.33740686,11.2757079,46.60625931,13.53084948,19.54456036,97.72280179,17.28941878,13.53084948,36.08226528,28.56512668,26.3099851,105.2399404,11.2757079,15.0342772,16.53770492,21.79970194,75.17138599,135.3084948,NA,6.013710879,11.2757079,105.2399404
Shilshole Bay,18,47.671678,-122.406663,2842961,1.541,0.128,0.575,8.027210884,1.537414966,7.959183673,0.413605442,0.042040816,7.517138599,4.13442623,27.06169896,NA,1052.399404,1277.913562,112.757079,76.8707483,12.02742176,11.2757079,105.2399404,26.3099851,75.17138599,75.17138599,15.0342772,97.72280179,60.88882265,5.412339791,90.20566319,7.517138599,6.464739195,75.17138599,38.33740686,11.2757079,46.60625931,13.53084948,19.54456036,97.72280179,17.28941878,13.53084948,36.08226528,28.56512668,26.3099851,105.2399404,11.2757079,15.0342772,16.53770492,21.79970194,75.17138599,135.3084948,NA,6.013710879,11.2757079,105.2399404
Shilshole Bay,18,47.671678,-122.406663,2013492,12.831,0.1539,0.515,8.027210884,1.537414966,7.959183673,0.413605442,0.042040816,7.517138599,4.13442623,27.06169896,NA,1052.399404,1277.913562,112.757079,76.8707483,12.02742176,11.2757079,105.2399404,26.3099851,75.17138599,75.17138599,15.0342772,97.72280179,60.88882265,5.412339791,90.20566319,7.517138599,6.464739195,75.17138599,38.33740686,11.2757079,46.60625931,13.53084948,19.54456036,97.72280179,17.28941878,13.53084948,36.08226528,28.56512668,26.3099851,105.2399404,11.2757079,15.0342772,16.53770492,21.79970194,75.17138599,135.3084948,NA,6.013710879,11.2757079,105.2399404
Shilshole Bay,18,47.671678,-122.406663,2568717,24.401,0.1727,0.575,8.027210884,1.537414966,7.959183673,0.413605442,0.042040816,7.517138599,4.13442623,27.06169896,NA,1052.399404,1277.913562,112.757079,76.8707483,12.02742176,11.2757079,105.2399404,26.3099851,75.17138599,75.17138599,15.0342772,97.72280179,60.88882265,5.412339791,90.20566319,7.517138599,6.464739195,75.17138599,38.33740686,11.2757079,46.60625931,13.53084948,19.54456036,97.72280179,17.28941878,13.53084948,36.08226528,28.56512668,26.3099851,105.2399404,11.2757079,15.0342772,16.53770492,21.79970194,75.17138599,135.3084948,NA,6.013710879,11.2757079,105.2399404
"Silverdale, Dyes Inlet",35,47.6427936,-122.6967068,958833,8.638,0.2061,0.805,9.496855346,1.86163522,7.86163522,0.468553459,0.039245283,4.112443439,NA,5.072013575,0.822488688,137.081448,150.7895928,NA,82.38993711,NA,NA,6.03158371,NA,8.224886878,8.910294118,NA,9.595701357,8.224886878,NA,10.2811086,NA,NA,20.56221719,6.511368778,NA,6.854072398,4.866391403,NA,30.84332579,3.975361991,5.414717195,6.648450226,7.539479638,NA,31.52873303,NA,5.414717195,NA,6.648450226,21.93303167,17.135181,NA,NA,NA,26.04547511
"Silverdale, Dyes Inlet",35,47.6427936,-122.6967068,2088081,6.569,0.2057,0.65,9.496855346,1.86163522,7.86163522,0.468553459,0.039245283,4.112443439,NA,5.072013575,0.822488688,137.081448,150.7895928,NA,82.38993711,NA,NA,6.03158371,NA,8.224886878,8.910294118,NA,9.595701357,8.224886878,NA,10.2811086,NA,NA,20.56221719,6.511368778,NA,6.854072398,4.866391403,NA,30.84332579,3.975361991,5.414717195,6.648450226,7.539479638,NA,31.52873303,NA,5.414717195,NA,6.648450226,21.93303167,17.135181,NA,NA,NA,26.04547511
"Silverdale, Dyes Inlet",35,47.6427936,-122.6967068,1877700,15.572,0.1524,0.635,9.496855346,1.86163522,7.86163522,0.468553459,0.039245283,4.112443439,NA,5.072013575,0.822488688,137.081448,150.7895928,NA,82.38993711,NA,NA,6.03158371,NA,8.224886878,8.910294118,NA,9.595701357,8.224886878,NA,10.2811086,NA,NA,20.56221719,6.511368778,NA,6.854072398,4.866391403,NA,30.84332579,3.975361991,5.414717195,6.648450226,7.539479638,NA,31.52873303,NA,5.414717195,NA,6.648450226,21.93303167,17.135181,NA,NA,NA,26.04547511
"Silverdale, Dyes Inlet",35,47.6427936,-122.6967068,1683751,73.345,0.1752,0.66,9.496855346,1.86163522,7.86163522,0.468553459,0.039245283,4.112443439,NA,5.072013575,0.822488688,137.081448,150.7895928,NA,82.38993711,NA,NA,6.03158371,NA,8.224886878,8.910294118,NA,9.595701357,8.224886878,NA,10.2811086,NA,NA,20.56221719,6.511368778,NA,6.854072398,4.866391403,NA,30.84332579,3.975361991,5.414717195,6.648450226,7.539479638,NA,31.52873303,NA,5.414717195,NA,6.648450226,21.93303167,17.135181,NA,NA,NA,26.04547511
Skiff Point,24,47.66142,-122.49884,1964479,9.362,0.1482,0.535,8.820224719,1.893258427,6.235955056,0.22247191,0.039325843,NA,NA,2.071815182,NA,213.1009901,213.1009901,NA,92.69662921,NA,NA,17.16646865,NA,14.20673267,8.287260726,NA,15.39062706,9.471155116,NA,18.35036304,NA,NA,31.37320132,4.913161716,NA,8.287260726,5.919471947,11.2469967,NA,NA,NA,NA,7.103366337,NA,32.55709571,NA,NA,NA,NA,24.26983498,28.41346535,NA,NA,NA,44.3960396
Skiff Point,24,47.66142,-122.49884,12721347,1.895,0.1941,0.49,8.820224719,1.893258427,6.235955056,0.22247191,0.039325843,NA,NA,2.071815182,NA,213.1009901,213.1009901,NA,92.69662921,NA,NA,17.16646865,NA,14.20673267,8.287260726,NA,15.39062706,9.471155116,NA,18.35036304,NA,NA,31.37320132,4.913161716,NA,8.287260726,5.919471947,11.2469967,NA,NA,NA,NA,7.103366337,NA,32.55709571,NA,NA,NA,NA,24.26983498,28.41346535,NA,NA,NA,44.3960396
Skiff Point,24,47.66142,-122.49884,2967756,3.933,0.1876,0.62,8.820224719,1.893258427,6.235955056,0.22247191,0.039325843,NA,NA,2.071815182,NA,213.1009901,213.1009901,NA,92.69662921,NA,NA,17.16646865,NA,14.20673267,8.287260726,NA,15.39062706,9.471155116,NA,18.35036304,NA,NA,31.37320132,4.913161716,NA,8.287260726,5.919471947,11.2469967,NA,NA,NA,NA,7.103366337,NA,32.55709571,NA,NA,NA,NA,24.26983498,28.41346535,NA,NA,NA,44.3960396
Skiff Point,24,47.66142,-122.49884,5002813,1.755,0.1732,0.59,8.820224719,1.893258427,6.235955056,0.22247191,0.039325843,NA,NA,2.071815182,NA,213.1009901,213.1009901,NA,92.69662921,NA,NA,17.16646865,NA,14.20673267,8.287260726,NA,15.39062706,9.471155116,NA,18.35036304,NA,NA,31.37320132,4.913161716,NA,8.287260726,5.919471947,11.2469967,NA,NA,NA,NA,7.103366337,NA,32.55709571,NA,NA,NA,NA,24.26983498,28.41346535,NA,NA,NA,44.3960396
"Smith Cove, Terminal 91",15,47.63237,-122.37869,2166819,15.212,0.2297,0.81,8.562874251,1.77245509,7.724550898,0.55748503,0.032814371,19.50893744,5.3324429,33.16519364,4.682144985,4161.906653,4682.144985,NA,110.7784431,71.53277061,84.5387289,273.1251241,104.0476663,240.6102284,273.1251241,36.41668322,292.6340616,214.5983118,22.1101291,390.1787488,29.91370407,16.90774578,325.1489573,97.54468719,33.81549156,188.5863952,42.26936445,NA,325.1489573,35.11608739,38.36757696,123.5566038,65.02979146,NA,260.1191658,14.30655412,35.7663853,53.97472691,59.82740814,136.5625621,383.6757696,14.95685204,22.1101291,31.86459782,390.1787488
"Smith Cove, Terminal 91",15,47.63237,-122.37869,7732418,17.148,0.177,0.845,8.562874251,1.77245509,7.724550898,0.55748503,0.032814371,19.50893744,5.3324429,33.16519364,4.682144985,4161.906653,4682.144985,NA,110.7784431,71.53277061,84.5387289,273.1251241,104.0476663,240.6102284,273.1251241,36.41668322,292.6340616,214.5983118,22.1101291,390.1787488,29.91370407,16.90774578,325.1489573,97.54468719,33.81549156,188.5863952,42.26936445,NA,325.1489573,35.11608739,38.36757696,123.5566038,65.02979146,NA,260.1191658,14.30655412,35.7663853,53.97472691,59.82740814,136.5625621,383.6757696,14.95685204,22.1101291,31.86459782,390.1787488
"Smith Cove, Terminal 91",15,47.63237,-122.37869,1617973,10.002,0.1494,0.605,8.562874251,1.77245509,7.724550898,0.55748503,0.032814371,19.50893744,5.3324429,33.16519364,4.682144985,4161.906653,4682.144985,NA,110.7784431,71.53277061,84.5387289,273.1251241,104.0476663,240.6102284,273.1251241,36.41668322,292.6340616,214.5983118,22.1101291,390.1787488,29.91370407,16.90774578,325.1489573,97.54468719,33.81549156,188.5863952,42.26936445,NA,325.1489573,35.11608739,38.36757696,123.5566038,65.02979146,NA,260.1191658,14.30655412,35.7663853,53.97472691,59.82740814,136.5625621,383.6757696,14.95685204,22.1101291,31.86459782,390.1787488
"Smith Cove, Terminal 91",15,47.63237,-122.37869,4318486,36.283,0.1727,0.7,8.562874251,1.77245509,7.724550898,0.55748503,0.032814371,19.50893744,5.3324429,33.16519364,4.682144985,4161.906653,4682.144985,NA,110.7784431,71.53277061,84.5387289,273.1251241,104.0476663,240.6102284,273.1251241,36.41668322,292.6340616,214.5983118,22.1101291,390.1787488,29.91370407,16.90774578,325.1489573,97.54468719,33.81549156,188.5863952,42.26936445,NA,325.1489573,35.11608739,38.36757696,123.5566038,65.02979146,NA,260.1191658,14.30655412,35.7663853,53.97472691,59.82740814,136.5625621,383.6757696,14.95685204,22.1101291,31.86459782,390.1787488
Squaxin Island,38,47.17650485,-122.9046464,6350828,0,0.1824,0.85,8.21656051,2.286624204,6.369426752,0.181528662,0.032356688,NA,NA,1.294719101,NA,71.20955056,77.68314607,NA,89.17197452,NA,NA,NA,NA,NA,NA,NA,5.308348315,3.172061798,NA,5.437820225,NA,NA,12.94719101,NA,NA,NA,NA,7.120955056,21.36286517,NA,NA,NA,NA,NA,12.29983146,NA,NA,NA,NA,12.29983146,10.35775281,NA,NA,NA,13.59455056
Squaxin Island,38,47.17650485,-122.9046464,9006878,16.642,0.1731,0.955,8.21656051,2.286624204,6.369426752,0.181528662,0.032356688,NA,NA,1.294719101,NA,71.20955056,77.68314607,NA,89.17197452,NA,NA,NA,NA,NA,NA,NA,5.308348315,3.172061798,NA,5.437820225,NA,NA,12.94719101,NA,NA,NA,NA,7.120955056,21.36286517,NA,NA,NA,NA,NA,12.29983146,NA,NA,NA,NA,12.29983146,10.35775281,NA,NA,NA,13.59455056
Squaxin Island,38,47.17650485,-122.9046464,6605220,0,0.182,0.925,8.21656051,2.286624204,6.369426752,0.181528662,0.032356688,NA,NA,1.294719101,NA,71.20955056,77.68314607,NA,89.17197452,NA,NA,NA,NA,NA,NA,NA,5.308348315,3.172061798,NA,5.437820225,NA,NA,12.94719101,NA,NA,NA,NA,7.120955056,21.36286517,NA,NA,NA,NA,NA,12.29983146,NA,NA,NA,NA,12.29983146,10.35775281,NA,NA,NA,13.59455056
Squaxin Island,38,47.17650485,-122.9046464,3512019,6.788,0.1595,0.695,8.21656051,2.286624204,6.369426752,0.181528662,0.032356688,NA,NA,1.294719101,NA,71.20955056,77.68314607,NA,89.17197452,NA,NA,NA,NA,NA,NA,NA,5.308348315,3.172061798,NA,5.437820225,NA,NA,12.94719101,NA,NA,NA,NA,7.120955056,21.36286517,NA,NA,NA,NA,NA,12.29983146,NA,NA,NA,NA,12.29983146,10.35775281,NA,NA,NA,13.59455056
Suquamish Stormwater Outfall,34,47.7296079,-122.5506191,4330102,14.39,0.189,0.985,8.674698795,1.891566265,6.385542169,0.208433735,0.032710843,3.222062212,NA,3.222062212,NA,206.2119816,193.3237327,NA,82.53012048,NA,5.993035714,14.82148618,NA,10.95501152,6.37968318,NA,12.24383641,8.377361751,NA,15.46589862,NA,7.732949309,25.13208525,4.897534562,NA,7.088536866,4.768652074,NA,28.35414747,NA,4.704210829,4.704210829,5.47750576,NA,22.55443548,NA,NA,NA,7.732949309,14.82148618,25.13208525,NA,NA,NA,42.5312212
Suquamish Stormwater Outfall,34,47.7296079,-122.5506191,5346329,0.512,0.1599,1.015,8.674698795,1.891566265,6.385542169,0.208433735,0.032710843,3.222062212,NA,4.222062212,NA,206.2119816,193.3237327,NA,82.53012048,NA,5.993035714,14.82148618,NA,10.95501152,6.37968318,NA,12.24383641,8.377361751,NA,16.46589862,NA,7.732949309,25.13208525,4.897534562,NA,7.088536866,4.768652074,NA,29.35414747,NA,4.704210829,4.704210829,5.47750576,NA,23.55443548,NA,NA,NA,7.732949309,14.82148618,25.13208525,NA,NA,NA,43.5312212
