"","sample_id","latitude","longitude","lat_range","long_range","label","site_name","site_number","reporting_area","geo_group","p450","sod","shell","ci1","ci2","ci3","Analyte.x","Units.x","DryValue.x","Comments.x","p16","Analyte.y","Units.y","DryValue.y","Comments.y","p42","Analyte.x.x","Units.x.x","DryValue.x.x","Comments.x.x","phmw.x","Analyte.y.y","Units.y.y","DryValue.y.y","Comments.y.y","phmw.y","Analyte.x.x.x","Units.x.x.x","DryValue","Comments.x.x.x","pcb","Analyte.y.y.y","Units.y.y.y","plmw","Comments.y.y.y","DryValue_Group"
"237",276,47.346537,-122.82236,"47.05 - 47.57",-0.33,"Group 1
Lat: 47.05 - 47.57
Long: -123 - -122.67","Reach Island",39,13,1,3303872,2.108,0.745,32.928,0.7059,0.0468,"SumPAHs16","ng/g",81.73360656,NA,1,"SumPAHs42_DMNcorrected","ng/g",192.6577869,NA,1,"SumPAHsHMW","ng/g",81.73360656,NA,1,"SumPAHsHMW","ng/g",81.73360656,NA,1,"Sum40CBs","ng/g",21.0172131,NA,1,"SumPAHsLMW","ng/g",110.9241803,NA,"1"
"238",170,47.578117,-122.524833,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rich Passage",32,10,3,2252655,2.218,0.74,34.909,0.7264,0.0534,"SumPAHs16","ng/g",142.7194719,NA,2,"SumPAHs42_DMNcorrected","ng/g",338.9587459,NA,2,"SumPAHsHMW","ng/g",142.7194719,NA,1,"SumPAHsHMW","ng/g",142.7194719,NA,1,"Sum40CBs","ng/g",55.8984598,NA,4,"SumPAHsLMW","ng/g",190.2926293,NA,"2"
"239",171,47.578117,-122.524833,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rich Passage",32,10,3,5965780,0.0025,0.7,36.926,0.7195,0.0537,"SumPAHs16","ng/g",142.7194719,NA,2,"SumPAHs42_DMNcorrected","ng/g",338.9587459,NA,2,"SumPAHsHMW","ng/g",142.7194719,NA,1,"SumPAHsHMW","ng/g",142.7194719,NA,1,"Sum40CBs","ng/g",55.8984598,NA,4,"SumPAHsLMW","ng/g",190.2926293,NA,"2"
"240",172,47.578117,-122.524833,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rich Passage",32,10,3,1508156,4.877,0.79,31.288,0.6785,0.048,"SumPAHs16","ng/g",142.7194719,NA,2,"SumPAHs42_DMNcorrected","ng/g",338.9587459,NA,2,"SumPAHsHMW","ng/g",142.7194719,NA,1,"SumPAHsHMW","ng/g",142.7194719,NA,1,"Sum40CBs","ng/g",55.8984598,NA,4,"SumPAHsLMW","ng/g",190.2926293,NA,"2"
"241",173,47.578117,-122.524833,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rich Passage",32,10,3,4674882,8.871,0.825,32.775,0.6787,0.0568,"SumPAHs16","ng/g",142.7194719,NA,2,"SumPAHs42_DMNcorrected","ng/g",338.9587459,NA,2,"SumPAHsHMW","ng/g",142.7194719,NA,1,"SumPAHsHMW","ng/g",142.7194719,NA,1,"Sum40CBs","ng/g",55.8984598,NA,4,"SumPAHsLMW","ng/g",190.2926293,NA,"2"
"242",295,47.60255,-122.66992,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rocky Point",27,10,3,2861653,0.01,0.93,31.307,0.696,0.0505,"SumPAHs16","ng/g",133.9498778,NA,2,"SumPAHs42_DMNcorrected","ng/g",310.5201711,NA,2,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",60.8863081,NA,4,"SumPAHsLMW","ng/g",176.5702934,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"243",296,47.60255,-122.66992,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rocky Point",27,10,3,5418454,14.895,0.545,35.73,0.6728,0.0489,"SumPAHs16","ng/g",133.9498778,NA,2,"SumPAHs42_DMNcorrected","ng/g",310.5201711,NA,2,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",60.8863081,NA,4,"SumPAHsLMW","ng/g",176.5702934,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"244",297,47.60255,-122.66992,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rocky Point",27,10,3,6806288,3.323,0.64,28.311,0.7497,0.0632,"SumPAHs16","ng/g",133.9498778,NA,2,"SumPAHs42_DMNcorrected","ng/g",310.5201711,NA,2,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",60.8863081,NA,4,"SumPAHsLMW","ng/g",176.5702934,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"245",298,47.60255,-122.66992,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Rocky Point",27,10,3,4525700,24.332,0.89,32.84,0.6449,0.058,"SumPAHs16","ng/g",133.9498778,NA,2,"SumPAHs42_DMNcorrected","ng/g",310.5201711,NA,2,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",133.9498778,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",60.8863081,NA,4,"SumPAHsLMW","ng/g",176.5702934,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"246",13,48.02667,-122.75076,"47.78 - 48.21",-0.76,"Group 2
Lat: 47.78 - 48.21
Long: -123.46 - -122.7","S of Skunk Island",9,9,2,2848746,0.0025,0.92,34.752,0.6517,0.0637,"SumPAHs16","ng/g",144.1391671,NA,2,"SumPAHs42_DMNcorrected","ng/g",294.2841328,NA,1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",18.0173959,NA,1,"SumPAHsLMW","ng/g",162.156563,"dNPH Surrogate recovery below minimum QA value (60%)","1"
"247",14,48.02667,-122.75076,"47.78 - 48.21",-0.76,"Group 2
Lat: 47.78 - 48.21
Long: -123.46 - -122.7","S of Skunk Island",9,9,2,12345151,0.0025,0.99,39.643,0.6948,0.0631,"SumPAHs16","ng/g",144.1391671,NA,2,"SumPAHs42_DMNcorrected","ng/g",294.2841328,NA,1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",18.0173959,NA,1,"SumPAHsLMW","ng/g",162.156563,"dNPH Surrogate recovery below minimum QA value (60%)","1"
"248",15,48.02667,-122.75076,"47.78 - 48.21",-0.76,"Group 2
Lat: 47.78 - 48.21
Long: -123.46 - -122.7","S of Skunk Island",9,9,2,2563791,1.758,0.82,35.098,0.7173,0.0584,"SumPAHs16","ng/g",144.1391671,NA,2,"SumPAHs42_DMNcorrected","ng/g",294.2841328,NA,1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",18.0173959,NA,1,"SumPAHsLMW","ng/g",162.156563,"dNPH Surrogate recovery below minimum QA value (60%)","1"
"249",16,48.02667,-122.75076,"47.78 - 48.21",-0.76,"Group 2
Lat: 47.78 - 48.21
Long: -123.46 - -122.7","S of Skunk Island",9,9,2,8355096,4.823,0.86,37.266,0.6819,0.0594,"SumPAHs16","ng/g",144.1391671,NA,2,"SumPAHs42_DMNcorrected","ng/g",294.2841328,NA,1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"SumPAHsHMW","ng/g",132.1275698,"dNPH Surrogate recovery below minimum QA value (60%)",1,"Sum40CBs","ng/g",18.0173959,NA,1,"SumPAHsLMW","ng/g",162.156563,"dNPH Surrogate recovery below minimum QA value (60%)","1"
"250",287,47.6663,-122.4018,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Salmon Bay, Commodore Park",16,10,3,9888442,4.096,0.77,34.889,0.6672,0.0541,"SumPAHs16","ng/g",409.2647059,NA,3,"SumPAHs42_DMNcorrected","ng/g",1041.764706,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"Sum40CBs","ng/g",96.7352941,NA,6,"SumPAHsLMW","ng/g",476.2352941,NA,"3"
"251",288,47.6663,-122.4018,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Salmon Bay, Commodore Park",16,10,3,2558683,9.21,0.69,34.151,0.6946,0.047,"SumPAHs16","ng/g",409.2647059,NA,3,"SumPAHs42_DMNcorrected","ng/g",1041.764706,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"Sum40CBs","ng/g",96.7352941,NA,6,"SumPAHsLMW","ng/g",476.2352941,NA,"3"
"252",289,47.6663,-122.4018,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Salmon Bay, Commodore Park",16,10,3,5178253,0.0025,0.575,36.209,0.7263,0.0507,"SumPAHs16","ng/g",409.2647059,NA,3,"SumPAHs42_DMNcorrected","ng/g",1041.764706,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"Sum40CBs","ng/g",96.7352941,NA,6,"SumPAHsLMW","ng/g",476.2352941,NA,"3"
"253",290,47.6663,-122.4018,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Salmon Bay, Commodore Park",16,10,3,8338308,0.775,0.79,13.883,0.6777,0.0564,"SumPAHs16","ng/g",409.2647059,NA,3,"SumPAHs42_DMNcorrected","ng/g",1041.764706,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"SumPAHsHMW","ng/g",535.7647059,NA,3,"Sum40CBs","ng/g",96.7352941,NA,6,"SumPAHsLMW","ng/g",476.2352941,NA,"3"
"254",123,47.29464,-122.53053,"47.19 - 47.45",-0.31,"Group 5
Lat: 47.19 - 47.45
Long: -122.64 - -122.33","Salmon Beach",40,11,5,1705387,3.468,0.615,34.099,0.7126,0.0569,"SumPAHs16","ng/g",214.3288201,NA,2,"SumPAHs42_DMNcorrected","ng/g",428.6576402,NA,2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",34.5307544,NA,2,"SumPAHsLMW","ng/g",202.4216634,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"255",124,47.29464,-122.53053,"47.19 - 47.45",-0.31,"Group 5
Lat: 47.19 - 47.45
Long: -122.64 - -122.33","Salmon Beach",40,11,5,1267023,5.287,0.785,31.693,0.6526,0.047,"SumPAHs16","ng/g",214.3288201,NA,2,"SumPAHs42_DMNcorrected","ng/g",428.6576402,NA,2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",34.5307544,NA,2,"SumPAHsLMW","ng/g",202.4216634,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"256",125,47.29464,-122.53053,"47.19 - 47.45",-0.31,"Group 5
Lat: 47.19 - 47.45
Long: -122.64 - -122.33","Salmon Beach",40,11,5,3732773,17.073,0.71,33.888,0.6595,0.0503,"SumPAHs16","ng/g",214.3288201,NA,2,"SumPAHs42_DMNcorrected","ng/g",428.6576402,NA,2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",34.5307544,NA,2,"SumPAHsLMW","ng/g",202.4216634,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"257",126,47.29464,-122.53053,"47.19 - 47.45",-0.31,"Group 5
Lat: 47.19 - 47.45
Long: -122.64 - -122.33","Salmon Beach",40,11,5,12721347,1.895,0.49,31.968,0.7298,0.0525,"SumPAHs16","ng/g",214.3288201,NA,2,"SumPAHs42_DMNcorrected","ng/g",428.6576402,NA,2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",226.2359768,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",34.5307544,NA,2,"SumPAHsLMW","ng/g",202.4216634,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"258",78,47.607,-122.342,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Seattle Aquarium, Pier 59",17,10,3,2967756,3.933,0.62,33.043,0.7082,0.0534,"SumPAHs16","ng/g",1879.291339,NA,5,"SumPAHs42_DMNcorrected","ng/g",3304.96063,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"Sum40CBs","ng/g",110.165354,NA,7,"SumPAHsLMW","ng/g",1101.653543,NA,"5"
"259",79,47.607,-122.342,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Seattle Aquarium, Pier 59",17,10,3,5002813,1.755,0.59,34.435,0.7156,0.0558,"SumPAHs16","ng/g",1879.291339,NA,5,"SumPAHs42_DMNcorrected","ng/g",3304.96063,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"Sum40CBs","ng/g",110.165354,NA,7,"SumPAHsLMW","ng/g",1101.653543,NA,"5"
"260",80,47.607,-122.342,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Seattle Aquarium, Pier 59",17,10,3,1964479,9.362,0.535,34.892,0.6746,0.0503,"SumPAHs16","ng/g",1879.291339,NA,5,"SumPAHs42_DMNcorrected","ng/g",3304.96063,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"Sum40CBs","ng/g",110.165354,NA,7,"SumPAHsLMW","ng/g",1101.653543,NA,"5"
"261",81,47.607,-122.342,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Seattle Aquarium, Pier 59",17,10,3,12583522,2.13,0.61,35.556,0.7413,0.0654,"SumPAHs16","ng/g",1879.291339,NA,5,"SumPAHs42_DMNcorrected","ng/g",3304.96063,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"SumPAHsHMW","ng/g",2203.307087,NA,5,"Sum40CBs","ng/g",110.165354,NA,7,"SumPAHsLMW","ng/g",1101.653543,NA,"5"
"262",291,47.671678,-122.406663,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Shilshole Bay",18,10,3,4548390,3.682,0.57,32.125,0.7439,0.0584,"SumPAHs16","ng/g",1052.399404,NA,4,"SumPAHs42_DMNcorrected","ng/g",1954.456036,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"Sum40CBs","ng/g",90.2056632,NA,6,"SumPAHsLMW","ng/g",714.1281669,NA,"4"
"263",292,47.671678,-122.406663,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Shilshole Bay",18,10,3,4658604,4.915,0.6,34.549,0.7492,0.0638,"SumPAHs16","ng/g",1052.399404,NA,4,"SumPAHs42_DMNcorrected","ng/g",1954.456036,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"Sum40CBs","ng/g",90.2056632,NA,6,"SumPAHsLMW","ng/g",714.1281669,NA,"4"
"264",293,47.671678,-122.406663,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Shilshole Bay",18,10,3,2700803,0.0025,0.645,34.477,0.6885,0.0606,"SumPAHs16","ng/g",1052.399404,NA,4,"SumPAHs42_DMNcorrected","ng/g",1954.456036,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"Sum40CBs","ng/g",90.2056632,NA,6,"SumPAHsLMW","ng/g",714.1281669,NA,"4"
"265",294,47.671678,-122.406663,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Shilshole Bay",18,10,3,4311572,0.189,0.755,36.763,0.7276,0.052,"SumPAHs16","ng/g",1052.399404,NA,4,"SumPAHs42_DMNcorrected","ng/g",1954.456036,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"SumPAHsHMW","ng/g",1277.913562,NA,4,"Sum40CBs","ng/g",90.2056632,NA,6,"SumPAHsLMW","ng/g",714.1281669,NA,"4"
"266",45,47.6427936,-122.6967068,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Silverdale, Dyes Inlet",35,10,3,2345153,0.0025,0.635,32.098,0.7057,0.0475,"SumPAHs16","ng/g",137.081448,NA,2,"SumPAHs42_DMNcorrected","ng/g",370.1199095,NA,2,"SumPAHsHMW","ng/g",150.7895928,NA,1,"SumPAHsHMW","ng/g",150.7895928,NA,1,"Sum40CBs","ng/g",68.540724,NA,5,"SumPAHsLMW","ng/g",212.4762443,NA,"2"
"267",46,47.6427936,-122.6967068,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Silverdale, Dyes Inlet",35,10,3,2003071,6.206,0.695,32.513,0.7255,0.0553,"SumPAHs16","ng/g",137.081448,NA,2,"SumPAHs42_DMNcorrected","ng/g",370.1199095,NA,2,"SumPAHsHMW","ng/g",150.7895928,NA,1,"SumPAHsHMW","ng/g",150.7895928,NA,1,"Sum40CBs","ng/g",68.540724,NA,5,"SumPAHsLMW","ng/g",212.4762443,NA,"2"
"268",47,47.6427936,-122.6967068,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Silverdale, Dyes Inlet",35,10,3,4080904,3.605,0.85,36.748,0.6876,0.0535,"SumPAHs16","ng/g",137.081448,NA,2,"SumPAHs42_DMNcorrected","ng/g",370.1199095,NA,2,"SumPAHsHMW","ng/g",150.7895928,NA,1,"SumPAHsHMW","ng/g",150.7895928,NA,1,"Sum40CBs","ng/g",68.540724,NA,5,"SumPAHsLMW","ng/g",212.4762443,NA,"2"
"269",48,47.6427936,-122.6967068,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Silverdale, Dyes Inlet",35,10,3,1266317,0.897,0.645,32.155,0.7173,0.0362,"SumPAHs16","ng/g",137.081448,NA,2,"SumPAHs42_DMNcorrected","ng/g",370.1199095,NA,2,"SumPAHsHMW","ng/g",150.7895928,NA,1,"SumPAHsHMW","ng/g",150.7895928,NA,1,"Sum40CBs","ng/g",68.540724,NA,5,"SumPAHsLMW","ng/g",212.4762443,NA,"2"
"270",257,47.66142,-122.49884,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Skiff Point",24,10,3,1780096,10.875,0.56,32.612,0.694,0.0503,"SumPAHs16","ng/g",213.1009901,NA,2,"SumPAHs42_DMNcorrected","ng/g",449.879868,NA,2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",21.310099,NA,1,"SumPAHsLMW","ng/g",236.7788779,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"271",258,47.66142,-122.49884,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Skiff Point",24,10,3,4813963,7.416,0.79,38.204,0.7016,0.0587,"SumPAHs16","ng/g",213.1009901,NA,2,"SumPAHs42_DMNcorrected","ng/g",449.879868,NA,2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",21.310099,NA,1,"SumPAHsLMW","ng/g",236.7788779,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"272",259,47.66142,-122.49884,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Skiff Point",24,10,3,1386547,9.277,0.66,33.928,0.7278,0.0631,"SumPAHs16","ng/g",213.1009901,NA,2,"SumPAHs42_DMNcorrected","ng/g",449.879868,NA,2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",21.310099,NA,1,"SumPAHsLMW","ng/g",236.7788779,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"273",260,47.66142,-122.49884,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Skiff Point",24,10,3,7178794,7.636,0.655,30.126,0.6434,0.0533,"SumPAHs16","ng/g",213.1009901,NA,2,"SumPAHs42_DMNcorrected","ng/g",449.879868,NA,2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"SumPAHsHMW","ng/g",213.1009901,"dNPH Surrogate recovery below minimum QA value (60%)",2,"Sum40CBs","ng/g",21.310099,NA,1,"SumPAHsLMW","ng/g",236.7788779,"dNPH Surrogate recovery below minimum QA value (60%)","2"
"274",92,47.63237,-122.37869,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Smith Cove, Terminal 91",15,10,3,7550982,0.367,0.85,33.555,0.7002,0.0574,"SumPAHs16","ng/g",4161.906653,NA,6,"SumPAHs42_DMNcorrected","ng/g",7153.277061,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"Sum40CBs","ng/g",143.065541,NA,8,"SumPAHsLMW","ng/g",2145.983118,NA,"6"
"275",93,47.63237,-122.37869,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Smith Cove, Terminal 91",15,10,3,1945061,0.028,0.765,34.233,0.67,0.0572,"SumPAHs16","ng/g",4161.906653,NA,6,"SumPAHs42_DMNcorrected","ng/g",7153.277061,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"Sum40CBs","ng/g",143.065541,NA,8,"SumPAHsLMW","ng/g",2145.983118,NA,"6"
"276",94,47.63237,-122.37869,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Smith Cove, Terminal 91",15,10,3,6947155,10.304,0.81,31.261,0.6531,0.0487,"SumPAHs16","ng/g",4161.906653,NA,6,"SumPAHs42_DMNcorrected","ng/g",7153.277061,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"Sum40CBs","ng/g",143.065541,NA,8,"SumPAHsLMW","ng/g",2145.983118,NA,"6"
"277",95,47.63237,-122.37869,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Smith Cove, Terminal 91",15,10,3,8434870,0.0025,0.73,34.27,0.7424,0.0584,"SumPAHs16","ng/g",4161.906653,NA,6,"SumPAHs42_DMNcorrected","ng/g",7153.277061,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"SumPAHsHMW","ng/g",4682.144985,NA,6,"Sum40CBs","ng/g",143.065541,NA,8,"SumPAHsLMW","ng/g",2145.983118,NA,"6"
"278",198,47.17650485,-122.9046464,"47.05 - 47.57",-0.33,"Group 1
Lat: 47.05 - 47.57
Long: -123 - -122.67","Squaxin Island",38,13,1,9703015,8.998,0.765,35.936,0.7225,0.0581,"SumPAHs16","ng/g",71.20955056,NA,1,"SumPAHs42_DMNcorrected","ng/g",174.7870787,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"Sum40CBs","ng/g",25.2470225,NA,1,"SumPAHsLMW","ng/g",97.10393258,NA,"1"
"279",199,47.17650485,-122.9046464,"47.05 - 47.57",-0.33,"Group 1
Lat: 47.05 - 47.57
Long: -123 - -122.67","Squaxin Island",38,13,1,4665257,19.803,0.955,34.397,0.7171,0.0608,"SumPAHs16","ng/g",71.20955056,NA,1,"SumPAHs42_DMNcorrected","ng/g",174.7870787,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"Sum40CBs","ng/g",25.2470225,NA,1,"SumPAHsLMW","ng/g",97.10393258,NA,"1"
"280",200,47.17650485,-122.9046464,"47.05 - 47.57",-0.33,"Group 1
Lat: 47.05 - 47.57
Long: -123 - -122.67","Squaxin Island",38,13,1,6864899,3.697,0.8,34.722,0.7246,0.0639,"SumPAHs16","ng/g",71.20955056,NA,1,"SumPAHs42_DMNcorrected","ng/g",174.7870787,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"Sum40CBs","ng/g",25.2470225,NA,1,"SumPAHsLMW","ng/g",97.10393258,NA,"1"
"281",201,47.17650485,-122.9046464,"47.05 - 47.57",-0.33,"Group 1
Lat: 47.05 - 47.57
Long: -123 - -122.67","Squaxin Island",38,13,1,3448794,7.084,0.92,35.453,0.7011,0.0553,"SumPAHs16","ng/g",71.20955056,NA,1,"SumPAHs42_DMNcorrected","ng/g",174.7870787,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"SumPAHsHMW","ng/g",77.68314607,NA,1,"Sum40CBs","ng/g",25.2470225,NA,1,"SumPAHsLMW","ng/g",97.10393258,NA,"1"
"282",5,47.7296079,-122.5506191,"47.5 - 47.79",-0.36,"Group 3
Lat: 47.5 - 47.79
Long: -122.7 - -122.34","Suquamish Stormwater Outfall",34,10,3,6485447,0.635,0.965,31.88,0.6596,0.0537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
