site_number,reporting_area,site_name,latitude,longitude,p450,sod,shell,length,height,width,weight_change,weight_initial,weight_final,ci1,ci2,ci3,ibr_bio,ibr_morph,ibr_combined,chlordane_index,ddt_index,hch_index,heavy_metal_index,nutrient_metal_index,total_metal_index,pah_lmw_index,pah_hmw_index,pah_add_index,total_pah_index,pbde_index,pcb_index,pesticide_index,total_con_index,z_alpha_chlordane,z_beta_chlordane,z_trans_nonachlor,z_opDDD,z_opDDT,z_ppDDD,z_ppDDT,z_ppDDE,z_alpha_hexachlorocyclohexane,z_beta_hexachlorocyclohexane,z_gamma_hexachlorocyclohexane,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc,z_acenaphthene,z_acenaphthylene,z_C1-dibenzothiophenes,z_C1-fluorenes,z_C1-naphthalenes,z_C1-phenanthrenes_anthracenes,z_C2-dibenzothiophenes,z_C2-fluorenes,z_C2-naphthalenes,z_C2-phenanthrenes_anthracenes,z_C3-dibenzothiophenes,z_C3-fluorenes,z_C3-naphthalenes,z_C3-phenanthrenes_anthracenes,z_C4-dibenzothiophenes,z_C4-naphthalenes,z_C4-phenanthrenes_anthracenes,z_dibenzothiophene,z_fluorene,z_naphthalene,z_phenanthrene,z_benz_a_anthracene,z_benzo_a_pyrene,z_benzo_b_fluoranthene,z_benzo_e_pyrene,z_benzo_ghi_perylene,z_benzo_k_fluoranthene,z_C1-benzanthracenes_chrysenes,z_C1-fluoranthenes_pyrenes,z_C2-benzanthracenes_chrysenes,z_C2-fluoranthenes_pyrenes,z_C3-benzanthracenes_chrysenes,z_C3-fluoranthenes_pyrenes,z_C4-benzanthracenes_chrysenes,z_C4-fluoranthenes_pyrenes,z_chrysene,z_dibenz_ah_anthracene,z_fluoranthene,z_indeno_123cd_pyrene,z_perylene,z_pyrene,z_1-methylnaphthalene,z_1-methylphenanthrene,z_1_7-dimethylphenanthrene,z_2-methylnaphthalene,z_235-trimethylnaphthalene,z_26-dimethylnaphthalene,z_3-methylphenanthrene,z_9-methylphenanthrene,z_retene,z_BDE100,z_BDE047,z_BDE099,z_PCB101,z_PCB105,z_PCB110,z_PCB118,z_PCB128,z_PCB138,z_PCB149,z_PCB151,z_PCB153,z_PCB156,z_PCB158,z_PCB017,z_PCB170,z_PCB177,z_PCB018,z_PCB180,z_PCB183,z_PCB187,z_PCB028,z_PCB031,z_PCB033,z_PCB044,z_PCB049,z_PCB052,z_PCB066,z_PCB070,z_PCB074,z_PCB087,z_PCB095,z_PCB099,z_dieldrin,z_mirex,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc
50,13,Penrose Point State Park,47.2609094,-122.7447771,1.718423322,-1.378331165,0.4969044,-0.099714978,0.141626457,0.122943623,-0.252282322,-0.193747066,-0.070547093,-0.417466667,-0.057687238,0.044846154,3.096754487,1.193330879,4.290085366,0,0.639665553,0,7.558316458,0.612764434,8.171080892,0.987997442,0.483049579,2.082086653,3.553133674,0.6140888,21.36300766,0,34.34097658,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.662409217,-0.149905073,-0.444459571,-0.115470054,-0.137248913,0.095633553,0.197477289,-0.420249114,-0.968502002,-0.1220718,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.148732045,-0.305353934,-0.364053743,-0.460124335,-1.191647781,-0.30481659,-0.490803088,-0.531040676,0.006368226,-0.487099062,-0.533631239,-0.306424351,-0.640804123,-0.185435908,-0.216105622,-0.375148115,-0.254678862,-0.310995505,-0.302027749,-0.318603063,-0.362598028,-0.410055899,-0.33049317,-0.345023094,-0.305027155,-0.546982565,-0.346058567,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.301053842,-0.283220912,-0.273826212,-0.359927918,-0.389083926,-0.284870476,-0.191452626,-0.399678273,-0.360131738,0.378121364,-0.181678694,-0.239741722,-0.288001453,-0.301703671,-0.653621728,-0.22868603,-0.155941338,-0.605705551,-0.484968844,0.060491759,0.88769194,1.558936172,-0.474532547,1.411408083,-0.379341974,-0.325643257,0.925243456,-0.115470054,-0.162716982,2.797861686,-0.115470054,-0.286085169,1.255384318,-0.500898343,-0.286546897,-0.696907777,0.89420852,1.117595545,1.021407821,0.805444881,-0.421261862,-0.046853061,0.515621819,-0.966629525,-0.263493966,-0.634168596,-0.055669422,0.052973864,-0.510352985,-0.115470054,-0.137248913,0.095633553,0.197477289,-0.420249114,-0.968502002,-0.1220718
43,11,Point Defiance Ferry,47.3061098,-122.514771,0.005482714,-0.84983106,0.465746783,-0.038820238,-0.171882064,-0.117797624,-0.188787666,-0.20954556,-0.261148758,0.139538404,0.021629176,-0.073662624,1.173790325,0.998427378,2.172217703,0,1.659078777,0,7.467503458,3.647746801,11.11525026,6.807867147,5.130767026,3.716617555,15.65525173,1.060698836,13.3146413,0,42.8049209,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.0696971,-0.383102158,-0.114124457,-0.149905073,-0.444459571,-0.115470054,0.529247607,-1.078813587,-0.401286331,0.182299844,1.126218673,1.441169802,-0.047553623,-0.160755402,0.094542941,0.127999382,0.268763286,-0.044202327,0.01945611,0.087508998,-1.191647781,0.028821662,0.195560955,0.235768155,-0.224736767,-0.086683831,0.08851703,-0.005766464,-0.091911177,-0.185435908,-0.045854344,-0.375148115,-0.027557404,-0.131285896,-0.093847608,-0.147168,-0.160078488,0.056800912,-0.148874591,-0.108554972,-0.131660552,-0.017000978,-0.090518109,0.138491796,-0.065230058,-0.346068858,-0.041720537,-0.142232941,-0.283220912,-0.115413263,-0.359927918,-0.120149359,-0.117058008,-0.191452626,0.042909985,-0.011204972,0.578586273,-0.181678694,-0.239741722,-0.006908784,0.041044038,-0.233981319,-0.22868603,0.290668699,-0.605705551,0.254705122,0.816638748,-0.574233955,-0.402812367,1.430525123,-0.377375669,0.112433335,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,0.322505195,-2.137006803,-1.458940947,0.510703911,1.047724423,-0.421261862,0.413996722,0.647157997,0.793287191,-0.263493966,1.069789081,0.56949521,0.520390308,-0.510352985,-0.115470054,0.529247607,-1.078813587,-0.401286331,0.182299844,1.126218673,1.441169802
1,6,Port Angeles Yacht Club,48.128267,-123.457133,1.249695527,-2.671953215,0.370557119,-0.076386487,-0.0003515,-0.142259672,-0.190360521,-0.156453994,-0.093986554,0.028506672,-0.03291303,0.035381896,4.498257665,1.143406628,5.641664292,0,4.145118165,0,6.481131922,1.603390944,8.084522866,22.42258939,20.3991163,11.53068876,54.35239445,0,28.22343974,0,94.80547522,-0.40381852,-0.336594759,-0.406375009,1.399105173,-0.229593899,0.782821074,-0.383102158,-0.327346308,-0.149905073,-0.444459571,-0.115470054,0.455192438,-0.156033692,-0.53893314,0.086352558,-0.144785204,0.763765108,0.12623038,-0.160755402,0.253576892,0.230922861,-0.315388755,0.410394913,0.477797153,0.17176028,0.584045423,0.631711838,0.987519466,0.481146981,-0.224736767,1.132762554,1.514905744,-0.005766464,2.084733264,0.1670716,0.096021721,4.120634889,0.341514966,0.414890367,0.239240619,0.479078807,0.403454144,0.465300622,0.538117423,0.539825363,0.42521399,0.887085258,0.676103265,1.329145251,1.073584496,1.734042263,1.348410427,0.482462605,0.566441824,0.36548319,0.624999728,0.444234452,0.363391385,-0.191452626,0.453884796,0.971687325,-0.397009614,-0.181678694,0.24258826,0.399490256,0.362370015,4.000571897,-0.22868603,-0.770030137,-0.605705551,0.801420663,1.281959972,2.507663879,-0.402812367,-0.474532547,-0.377375669,0.170289254,-0.325643257,1.80395694,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.415260969,-0.500898343,-0.286546897,-0.696907777,0.591086988,0.514576366,0.595821229,1.774563052,-0.421261862,1.335696289,1.699447423,1.985488837,-0.263493966,1.514299779,0.792768293,0.75409853,-0.510352985,-0.115470054,0.455192438,-0.156033692,-0.53893314,0.086352558,-0.144785204,0.763765108
47,13,"Purdy, Burley Lagoon",47.387021,-122.6367,0.701832278,-0.128284724,0.566813164,0.024771621,-0.016851243,-0.036370436,-0.053109001,-0.03005786,0.020388883,-0.024856434,-0.021712695,-0.129290868,1.452576648,1.282114799,2.734691447,0,1.005188726,0,6.606761951,1.227565735,7.834327687,1.394046151,0.72873434,2.509653142,4.632433633,1.425829061,28.09858805,1.605415019,44.60178218,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.296886044,-0.149905073,-0.444459571,-0.115470054,0.973578621,0.263411716,0.376418141,-0.105542015,-0.224499732,0.659549001,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.295681652,-0.364053743,-0.460124335,-0.12087801,-0.298963288,-0.490803088,-0.325535909,0.021775226,-0.5144001,-0.533631239,-0.283296821,-0.565094752,-0.185435908,-0.216105622,-0.375148115,-0.254678862,-0.305122642,-0.302027749,-0.309209361,-0.362598028,-0.410055899,-0.33049317,-0.327224418,-0.305027155,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.273826212,-0.359927918,-0.116361548,-0.275675272,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.2964681,-0.301703671,-0.653621728,-0.22868603,-0.044288829,0.094382201,-0.163371467,0.118656912,1.124761004,1.820502644,-0.474532547,2.132691854,0.054577417,-0.325643257,1.77885084,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.955340265,0.80094141,-0.286546897,0.739537774,0.363745839,0.624216217,0.595821229,-0.648232377,-0.421261862,0.010753162,0.515621819,-0.966629525,-0.263493966,-0.634168596,-0.011014805,0.193198797,1.095062034,-0.115470054,0.973578621,0.263411716,0.376418141,-0.105542015,-0.224499732,0.659549001
57,13,"Purdy, Dexters",47.385334,-122.628902,1.121737643,-9.165059499,0.469442952,-0.001715314,-0.130645152,-0.108977657,-0.227428303,-0.175496394,-0.060440802,0.01369772,-0.051508264,-0.233008188,10.28679714,1.087366311,11.37416345,0,0.883347669,0,6.536343532,0.580263461,7.116606993,2.830861227,0.367244374,2.646113807,5.844219408,0,14.77604353,0,28.6202176,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.418727102,-0.149905073,-0.444459571,-0.115470054,1.195744128,0.934524367,0.754946866,-0.316626045,-0.592072282,0.399008734,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,-1.191647781,-0.316523196,-0.490803088,-0.531040676,-0.039852772,-0.541701138,-0.533631239,-0.537699649,-0.621876781,-0.185435908,-0.216105622,-0.375148115,-0.260356898,-0.313931936,-0.302027749,-0.327996765,-0.362598028,-0.410055899,-0.32259671,-0.346294428,-0.316059575,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.306347872,-0.283220912,-0.286555824,-0.359927918,-0.389083926,-0.291766878,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.274454818,-0.301703671,-0.539174343,-0.22868603,-0.770030137,-0.605705551,-0.420649369,0.118656912,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.11899034,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.175225727,-0.500898343,-0.286546897,0.461516054,-0.318277609,0.185656814,2.36E-16,-0.648232377,-0.421261862,-0.104459284,-0.799739964,0.282343628,-0.263493966,-0.634168596,-0.100324039,0.146457153,-0.510352985,-0.115470054,1.195744128,0.934524367,0.754946866,-0.316626045,-0.592072282,0.399008734
53,13,Raft Island Park,47.32622,-122.66715,0.829261971,-4.229150323,0.096259144,-0.039097204,-0.167497497,-0.121700676,-0.241022818,-0.280995447,-0.390597688,0.087142733,0.041218141,-0.133459639,5.284806838,0.713704908,5.998511745,0,0.609205289,0,8.605832388,1.621121594,10.22695398,1.1329325,0.233350879,2.139119284,3.505402663,0,12.63742924,0,26.97899117,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.692869482,-0.149905073,-0.444459571,-0.115470054,-1.618352292,0.095633553,-0.23611016,-0.0671631,-0.671786811,-1.216340921,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.334370779,-0.364053743,-0.460124335,-1.191647781,-0.351643012,-0.490803088,-0.531040676,-0.055259772,-0.587202869,-0.533631239,-0.537699649,-0.767617321,-0.185435908,-0.216105622,-0.375148115,-0.277391007,-0.316868368,-0.302027749,-0.335042042,-0.362598028,-0.410055899,-0.343127506,-0.426388469,-0.323414522,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.332818023,-0.283220912,-0.287970225,-0.359927918,-0.389083926,-0.287169277,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,-1.149560392,-0.22868603,-0.770030137,-0.605705551,-0.549288319,-0.055838547,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.437197893,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.115216916,-0.500898343,-0.286546897,-0.696907777,-0.318277609,0.185656814,2.36E-16,-0.648232377,-0.421261862,-0.277277953,-0.799739964,0.339115135,-0.263493966,-0.634168596,-0.189633272,0.052973864,-0.510352985,-0.115470054,-1.618352292,0.095633553,-0.23611016,-0.0671631,-0.671786811,-1.216340921
39,13,Reach Island,47.346817,-122.822363,1.302350116,-3.462513152,0.338172009,-0.071226488,-0.057460978,-0.121128287,-0.300657425,-0.221222597,-0.052812669,-0.050925602,-0.078834314,-0.093387469,4.803141423,1.11685824,5.919999662,0,0.761506611,0,4.30849316,2.666187494,6.974680654,5.063277824,0.592981645,4.395009033,10.0512685,0,20.30843057,0,38.09588634,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.54056816,-0.149905073,-0.444459571,-0.115470054,1.121688959,1.353969775,-0.97940293,0.642846818,-0.919787568,1.805926176,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.28600937,-0.364053743,-0.460124335,0.057583619,-0.246283563,-0.490803088,-0.531040676,-0.224736767,-0.496199408,-0.533631239,-0.283296821,-0.413676008,-0.185435908,-0.216105622,1.910208245,-0.266034935,-0.305709928,-0.302027749,-0.295901616,-0.311527883,-0.410055899,-0.30680379,-0.348837096,-0.305027155,-0.546982565,-0.338960221,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.306347872,-0.283220912,-0.273826212,-0.359927918,-0.389083926,-0.275675272,-0.191452626,-0.21632028,-0.158638817,-0.397009614,-0.181678694,-0.239741722,-0.279534806,-0.301703671,0.490852114,-0.22868603,-0.770030137,-0.605705551,-0.388489631,-1.335471913,0.966714962,-0.402812367,-0.474532547,-0.377375669,-0.292558096,-0.325643257,1.276728849,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,-0.242497226,0.021197038,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,1.121688959,1.353969775,-0.97940293,0.642846818,-0.919787568,1.805926176
32,10,Rich Passage,47.578117,-122.524833,0.887351851,-2.286470947,0.414021286,-0.072465588,-0.154530435,-0.139280092,-0.313722912,-0.330635281,-0.372989661,0.052395105,0.017523167,-0.106615352,3.410755396,1.104496279,4.515251675,0,1.447498965,0,7.189033793,2.077246299,9.266280093,3.838967115,1.670903411,2.256234126,7.766104652,1.71594097,34.74117152,0,54.9369962,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.159435855,-0.383102158,-0.235965515,-0.149905073,-0.444459571,-0.115470054,0.603302776,-0.323811854,0.149300906,0.143920929,0.271501781,0.763765108,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.276765369,-0.22797568,-0.364053743,-0.198945361,0.50373769,-0.228723655,-0.490803088,-0.251922261,0.129624223,-0.386995254,-0.533631239,-0.237041762,-0.508312723,-0.185435908,-0.12530494,-0.375148115,-0.180864388,-0.242870294,-0.302027749,-0.256761191,-0.285112291,-0.410055899,-0.27521795,-0.26111505,-0.252491821,-0.319402236,-0.275075106,-0.550833887,-0.306937637,-0.346068858,-0.395481464,-0.242819512,-0.283220912,-0.251195791,-0.359927918,-0.131512791,-0.257284865,-0.191452626,-0.194190867,-0.271671431,0.5919506,-0.181678694,-0.239741722,-0.232121585,-0.301703671,-0.615472599,-0.22868603,0.206929317,0.133275965,0.222545385,0.525812983,1.559387622,2.300041176,0.91096394,2.276948608,0.141361295,-0.325643257,1.703532542,-0.115470054,-0.162716982,3.164073948,-0.115470054,-0.286085169,1.675445992,0.490979564,-0.286546897,0.600526914,1.348890819,1.282055321,1.361877095,1.209244119,1.588291191,0.586815391,0.712926086,-0.966629525,-0.263493966,0.773448615,0.301567511,0.473648664,-0.510352985,-0.115470054,0.603302776,-0.323811854,0.149300906,0.143920929,0.271501781,0.763765108
27,10,Rocky Point,47.60253,-122.66991,1.500645696,-0.376235118,0.178872152,-0.118384886,-0.043655668,-0.10710319,-0.250751193,-0.2709118,-0.321983543,0.018305206,0.021532562,0.096034391,2.401462084,0.742586428,3.144048512,0,1.248870842,1.509485334,5.901846332,3.147336098,9.04918243,7.398534306,2.401121273,4.077737718,13.8773933,0.865306945,30.30853381,0,56.85877266,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.053203929,-0.149905073,1.065025763,-0.115470054,0.381137269,1.144247071,0.108006863,-0.27824713,0.971218201,1.441169802,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.247320243,-0.364053743,-0.148394592,-0.12087801,-0.152630721,-0.205698024,-0.224317143,-0.224736767,-0.241389715,-0.154272538,-0.237041762,-0.319039293,-0.185435908,-0.216105622,2.584575696,-0.237644752,-0.289853198,-0.302027749,-0.248933106,-0.248130462,-0.008850827,-0.25942503,-0.300526404,-0.328668055,-0.278874233,-0.43123872,-0.112172089,-0.483570098,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.249781389,-0.034144158,-0.214844629,-0.250388462,-0.191452626,-0.181545488,-0.060349587,-0.397009614,-0.181678694,-0.239741722,-0.228734926,-0.192452839,-0.119533935,-0.22868603,0.095276808,-0.605705551,0.897899876,0.932969054,2.03352575,-0.402812367,1.776899245,-0.377375669,0.806704361,-0.325643257,2.958837519,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.175225727,0.80094141,-0.286546897,1.480929025,0.060624306,-0.088442813,0.085117318,-0.648232377,-0.421261862,0.413996722,0.712926086,0.679744177,-0.263493966,0.921618848,0.748113676,1.268256619,-0.510352985,-0.115470054,0.381137269,1.144247071,0.108006863,-0.27824713,0.971218201,1.441169802
16,10,"Salmon Bay, Commodore Park",47.666244,-122.401894,0.981402766,-1.655270685,0.217879372,-0.007821509,-0.040365615,-0.024754448,-0.031013594,-0.059296244,-0.134893603,0.041798029,0.029142769,-0.008383921,2.723968462,0.429109821,3.153078282,10.04091987,10.03024255,12.30817693,11.74311206,3.969735822,15.71284788,3.643149467,9.91290398,3.425464716,16.98151816,3.330286997,36.68315434,2.957343456,108.0444902,3.127809875,2.402206937,3.364114766,1.588514718,-0.229593899,1.523165803,1.282559397,2.962362251,-0.149905073,3.203463319,8.544783984,-2.729179826,-1.875759861,-0.181051436,-0.297436587,1.232504712,-1.737421455,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.16994199,0.150410693,0.087508998,0.50373769,0.069794781,0.406749891,0.113078742,-0.224736767,0.586741785,0.156801596,0.063616125,0.949092686,-0.185435908,-0.091254685,-0.375148115,-0.192220461,-0.113667307,-0.031393565,-0.068887149,0.095272236,0.757086129,0.009054607,0.069431787,-0.131660552,0.544155996,0.065645504,0.93748293,0.306627755,-0.346068858,0.25224981,-0.09458667,-0.283220912,-0.171989316,0.473472398,0.216965803,-0.128552013,-0.191452626,-0.187868178,-0.252013585,-0.397009614,-0.181678694,-0.239741722,-0.230428256,-0.301703671,-0.462876087,-0.22868603,0.848931244,1.105620065,1.187337515,1.63095089,-0.574233955,-0.402812367,1.603712184,-0.377375669,0.864560279,1.588118422,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.955340265,1.296880363,-0.286546897,0.97122254,1.273110436,1.117595545,0.851173185,1.613043357,2.146500372,1.105271397,1.567911244,1.701631302,-0.263493966,1.958810477,1.194659842,1.081290041,2.446990471,-0.115470054,-2.729179826,-1.875759861,-0.181051436,-0.297436587,1.232504712,-1.737421455
40,11,Salmon Beach,47.294692,-122.530504,-0.174877197,-3.115203336,0.493244462,-0.097230648,-0.121757714,-0.180887168,-0.396013874,-0.354336356,-0.259899047,0.00375951,-0.040722571,-0.107756938,3.958788878,1.384149311,5.342938189,0,0.791966875,0,5.582209774,0.726423716,6.308633489,9.941712506,2.322251187,4.729701586,16.99366528,0.837393818,16.05636475,0,40.98802421,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.510107895,-0.149905073,-0.444459571,-0.115470054,0.010861425,0.808690745,-0.917461866,-0.615981578,-0.609786622,-0.017855693,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.198958835,-0.364053743,-0.460124335,0.50373769,-0.480415671,-0.490803088,-0.531040676,-0.224736767,-0.241389715,-0.533631239,-0.144531643,-0.337966636,-0.185435908,-0.216105622,-0.375148115,-0.169508315,-0.172395937,-0.158383452,-0.147168,-0.230520067,-0.410055899,-0.117288752,-0.210261691,-0.215717087,-0.28510931,-0.204091646,-0.550833887,-0.251158965,-0.346068858,-0.395481464,-0.179291151,-0.283220912,-0.204520547,-0.359927918,-0.389083926,-0.206711244,-0.191452626,-0.159416075,-0.060349587,-0.397009614,-0.181678694,-0.239741722,-0.176241717,-0.111050258,0.37640473,-0.22868603,0.06736368,-0.605705551,-0.324170156,0.293152371,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.09006238,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.53527859,-0.500898343,-0.286546897,-0.696907777,0.439526222,0.514576366,0.680938548,-0.648232377,-0.421261862,0.068359385,-0.799739964,0.62297267,-0.263493966,-0.634168596,0.078294428,-1.068825603,-0.510352985,-0.115470054,0.010861425,0.808690745,-0.917461866,-0.615981578,-0.609786622,-0.017855693
17,10,"Seattle Aquarium, Pier 59",47.607334,-122.344055,0.513228911,-1.017460803,0.470412411,0.011177672,-0.176045316,-0.099044527,-0.143044295,-0.142767007,-0.143932255,0.120740504,0.000668033,-0.180762093,2.675147275,0.97913255,3.654279825,0,4.418864023,6.141993028,7.303417606,2.45312256,9.756540166,3.841817117,38.72168671,3.938510529,46.50201436,2.612343684,58.38632435,1.26743291,129.0855125,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,1.096906717,0.357191867,0.738762947,2.973117287,2.574511097,-0.115470054,0.084916594,0.431189879,0.500300269,0.143920929,0.887075087,-0.27839596,0.224971291,-0.160755402,0.642935873,0.698756859,0.244757038,0.797286182,0.898722601,0.972147461,0.985584087,1.158509079,1.251505636,0.634508747,-0.224736767,1.496776401,1.059675303,0.456784131,1.706186404,0.359678795,0.294648211,-0.375148115,0.483465877,1.119633933,1.717319624,1.340168167,1.222337501,2.216013663,1.485692615,1.607745915,1.055638001,2.352328468,1.698265098,2.504132212,2.07295237,1.664705226,2.045967184,0.905985009,2.194962067,0.690795497,2.29180036,1.504821479,0.662235505,-0.191452626,-0.399678273,-0.060349587,-0.397009614,-0.181678694,-0.239741722,-0.19317501,-0.301703671,0.033062578,-0.22868603,0.597713098,0.638894897,1.766212793,1.863611502,-0.574233955,-0.402812367,2.036679836,-0.377375669,2.484526005,2.772828033,-0.556016418,-0.115470054,5.067471737,2.980967817,-0.115470054,3.124201615,1.075357886,2.722704854,3.010370527,1.990635511,1.273110436,1.17241547,0.936290503,1.774563052,2.369784045,1.393302512,1.567911244,1.644859795,2.918530622,1.958810477,1.685860625,1.268256619,0.757079925,-0.115470054,0.084916594,0.431189879,0.500300269,0.143920929,0.887075087,-0.27839596
18,10,Shilshole Bay,47.6707,-122.40605,0.35753458,-1.214204999,-0.125632049,-0.129221967,-0.158841106,-0.160571347,-0.503344769,-0.551574628,-0.684553776,-0.054837052,0.049032997,-0.119944306,2.385293902,1.080732834,3.466026737,5.817550869,11.62086054,0,12.88523118,3.262342163,16.14757334,21.80245396,20.62844284,9.015358863,51.44625566,3.369180761,45.5391262,2.788352402,136.7288998,2.271657537,-0.336594759,2.735699803,2.440857671,-0.229593899,2.824377752,1.328827774,2.353156962,-0.149905073,-0.444459571,-0.115470054,-1.692407461,-3.469652409,0.403947503,-0.009594729,0.599217066,-1.528989242,0.086734016,-0.160755402,0.160350093,0.184139462,0.372790362,0.071865053,0.33748867,0.298137204,1.12835339,0.280513678,0.459547125,0.634508747,0.314508218,0.586741785,0.983803563,0.132998715,0.949092686,0.105291933,0.039271295,-0.375148115,0.057613143,0.473618998,0.426602746,0.400797957,0.51792171,1.048871636,0.617082022,0.603392063,0.267607988,1.042962195,0.448956192,1.250812786,0.632003342,3.12078301,0.700679153,0.535402906,-0.283220912,0.139178977,0.776527058,0.595746884,0.156499302,-0.191452626,0.83324616,1.315699629,0.538493291,-0.181678694,0.440264482,0.636556363,0.790804651,0.834194267,-0.22868603,0.848931244,1.144513829,1.090858302,1.04929936,2.981802007,3.389901475,1.690305714,3.084786431,0.690992523,-0.325643257,2.205654533,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.595287401,1.110903256,-0.286546897,0.83221168,0.818428137,1.227235396,1.021407821,1.693803205,2.034858536,1.047665174,1.502143155,-0.966629525,-0.263493966,1.440214663,0.926732143,1.128031686,2.277999417,-0.115470054,-1.692407461,-3.469652409,0.403947503,-0.009594729,0.599217066,-1.528989242
