"Metric","Analyte","N_Pairs","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig"
"ibr_morph","z_mercury.1",74,0.0380175203964462,0.747765124800668,0.0341056820912359,0.667652195538415,"",""
"ibr_morph","z_C3.fluorenes",74,0.037887872755217,0.748596797751646,0.0284058794892916,0.733083208165458,"",""
"weight_final","z_PCB105",74,0.0378840674010994,0.74862121294033,0.0327340802908669,0.691274723771225,"",""
"shell","z_C4.benzanthracenes_chrysenes",74,0.0378491194549457,0.748845450835141,0.0285689074332558,0.760370303063107,"",""
"sod","z_dibenz_ah_anthracene",74,0.0377713957116339,0.749344227296353,0.0321947459503369,0.733050458077457,"",""
"weight_initial","z_alpha_chlordane",74,0.037740003085891,0.74954571226199,0.0331327458716753,0.722275985222061,"",""
"weight_change","z_BDE099",74,-0.0376001243134855,0.750443689058499,-0.0199036841878385,0.822114582088866,"",""
"ci2","z_PCB101",74,0.0374364847887682,0.751494622453454,0.0123045593264936,0.877548824346038,"",""
"ibr_combined","z_chrysene",74,-0.0373801430097674,0.751856567811582,-0.0261941929651556,0.743663928170146,"",""
"weight_final","z_benzo_b_fluoranthene",74,-0.0370376598396802,0.754057861806907,-0.02145570842826,0.78977060843931,"",""
"weight_final","z_indeno_123cd_pyrene",74,0.0370350852455276,0.754074417322238,0.032161259148494,0.726961384861989,"",""
"weight_final","z_opDDT",74,0.0370343222375296,0.754079323744217,0.029582034505891,0.756129633597827,"",""
"ci1","z_1.methylphenanthrene",74,0.0368518728719681,0.755252818834437,0.027342786995699,0.745011879249659,"",""
"ci3","z_beta_hexachlorocyclohexane",74,-0.0368418021544269,0.755317608761061,-0.0328448334082741,0.721809175051588,"",""
"ci3","z_fluorene",74,0.0367564714801778,0.755866650943864,0.0277654851694562,0.750408175239745,"",""
"ci1","z_ppDDT",74,0.0367550393245004,0.755875866877552,0.0250855379546609,0.784747790724564,"",""
"ci1","z_benzo_k_fluoranthene",74,0.0365125167986129,0.757436990810204,0.0214147701951464,0.789891770253721,"",""
"p450","z_PCB153",74,-0.0365050136650351,0.757485304167635,-0.0379075135958032,0.67267233970064,"",""
"weight_change","z_PCB087",74,0.036223017798853,0.759301772125706,0.0342232549706828,0.702411051789807,"",""
"weight_initial","z_PCB128",74,0.0362094895884461,0.75938894646664,0.0288149221512309,0.754173640483142,"",""
"ci3","z_acenaphthylene",74,0.0356889287419519,0.7627456487424,0.0303603873206125,0.7515299135136,"",""
"ibr_morph","z_PCB156",74,-0.0356164383561644,0.763213432550957,-0.0292765319858855,0.760894025836085,"",""
"ibr_morph","z_PCB170",74,-0.0356164383561644,0.763213432550957,-0.0292765319858855,0.760894025836085,"",""
"ibr_morph","z_mirex",74,-0.0356164383561644,0.763213432550957,-0.0292765319858855,0.760894025836085,"",""
"p450","z_C1.fluoranthenes_pyrenes",74,0.035590990261068,0.763377670368641,0.0205230181269441,0.797299240515402,"",""
"ci1","z_C1.fluorenes",74,0.0354545252669378,0.764258570679508,0.0232132360887677,0.798027279180133,"",""
"weight_change","z_BDE047",74,-0.0353778879215313,0.764753406361422,-0.0241697468271983,0.77549157037561,"",""
"p450","z_C2.dibenzothiophenes",74,-0.0353735441294937,0.764781456383793,-0.0265332991399399,0.766833752975978,"",""
"weight_initial","z_beta_chlordane",74,0.0353596385437239,0.764871253688034,0.0269528786650155,0.774471650372445,"",""
"weight_change","z_PCB149",74,0.0353103535486762,0.765189543489358,0.0228566447346617,0.775636152998474,"",""
"sod","z_zinc",74,-0.0352584778742708,0.765524606220303,-0.0275765133514898,0.729718293268993,"",""
"sod","z_zinc.1",74,-0.0352584778742708,0.765524606220303,-0.0275765133514898,0.729718293268993,"",""
"ibr_bio","z_copper",74,-0.0352423577138868,0.765628734387839,-0.0100522788649828,0.899689142606038,"",""
"ibr_bio","z_copper.1",74,-0.0352423577138868,0.765628734387839,-0.0100522788649828,0.899689142606038,"",""
"length","z_PCB044",74,-0.0351403513038366,0.766287740797692,-0.0255487464792315,0.775542268333883,"",""
"weight_initial","z_235.trimethylnaphthalene",74,0.0350692357514566,0.766747276624517,0.0273064933900532,0.774359302303231,"",""
"weight_initial","z_opDDT",74,-0.0349936555019922,0.767235750566003,-0.0273064933900532,0.774359302303231,"",""
"ci3","z_PCB074",74,0.0347163848687438,0.769028520317792,0.0265894543332104,0.77970409282471,"",""
"p450","z_26.dimethylnaphthalene",74,-0.0346653963554475,0.769358332575045,-0.0301422924289007,0.746790149057961,"",""
"ibr_morph","z_PCB017",74,-0.0346647442139163,0.769362551128515,-0.0337197218243076,0.721858184728753,"",""
"ci1","z_opDDD",74,0.0346046615456398,0.769751240739839,0.0269346856972558,0.769423322147246,"",""
"weight_final","z_ppDDE",74,-0.034596697076885,0.769802769107871,-0.0283750911200015,0.722664485242665,"",""
"p450","z_dibenzothiophene",74,0.0345345244266715,0.770205046720879,0.0277446486339636,0.767839295031027,"",""
"ibr_combined","z_retene",74,0.0345187766763706,0.770306949487278,0.0313265788407585,0.694905555680356,"",""
"ibr_morph","z_opDDT",74,0.034502383880474,0.770413030429824,0.029582034505891,0.756129633597827,"",""
"p450","z_dieldrin",74,0.0342723425521084,0.771902114914066,0.0272285300552762,0.765173911387249,"",""
"p450","z_acenaphthene",74,0.0342167700193998,0.772261966047982,0.0234552758513865,0.793094860752975,"",""
"ci2","z_C2.phenanthrenes_anthracenes",74,0.0341241805363395,0.772861621059583,0.0217946228359951,0.786208458925686,"",""
"ibr_combined","z_1.methylphenanthrene",74,-0.0340206642671906,0.773532200519864,-0.0338724077707913,0.687029967027762,"",""
"weight_initial","z_C3.benzanthracenes_chrysenes",74,-0.0339305068914987,0.774116375805931,-0.026317545802659,0.765566898264187,"",""
"p450","z_C2.fluoranthenes_pyrenes",74,-0.0339271993815687,0.77413780922107,-0.0222755707643699,0.784705543387218,"",""
"height","z_PCB149",74,0.0332646655597101,0.778434556965693,0.0228566447346617,0.775636152998474,"",""
"ci2","z_benz_a_anthracene",74,-0.0329680442093081,0.780360402622627,-0.022873999820484,0.775537574984821,"",""
"p450","z_pyrene",74,0.0329015117868344,0.78079255311006,0.0212135369197191,0.790154315123768,"",""
"ibr_morph","z_indeno_123cd_pyrene",74,0.0328526560750262,0.781109929631342,0.0233326782057701,0.800021171135976,"",""
"height","z_PCB074",74,0.032776351596667,0.781605690255429,0.0265894543332104,0.77970409282471,"",""
"ci3","z_benzo_e_pyrene",74,0.0327304858877342,0.781903727859383,0.0193736377996291,0.813216348899286,"",""
"weight_change","z_beta_chlordane",74,0.0327220897479216,0.781958289780021,0.0269528786650155,0.774471650372445,"",""
"weight_initial","z_C3.fluorenes",74,0.0325732153631066,0.7829259171972,0.020404223295125,0.806485001584012,"",""
"weight_initial","z_ppDDE",74,0.0325371934821582,0.783160095319672,0.0298685169684227,0.708717574973165,"",""
"ci2","z_PCB052",74,0.0325000330501998,0.783401695313537,0.00956918819023311,0.906541539927824,"",""
"ibr_bio","z_235.trimethylnaphthalene",74,-0.0323861368954723,0.784142322878735,-0.0273064933900532,0.774359302303231,"",""
"ci1","z_C2.naphthalenes",74,0.032244123979816,0.78506605219915,0.0215975415095013,0.794653879904397,"",""
"length","z_indeno_123cd_pyrene",74,-0.0322025375511141,0.785336609141816,-0.0258551299036912,0.778936199616288,"",""
"length","z_PCB180",74,-0.032082046859915,0.786120652184807,-0.0348919002563928,0.701051535834376,"",""
"ci3","z_PCB151",74,0.0320352280823481,0.78642536324285,0.0269528786650155,0.774471650372445,"",""
"weight_final","z_alpha_chlordane",74,0.0313981509503418,0.790574822530178,0.023263417314155,0.802935942508546,"",""
"ibr_combined","z_perylene",74,0.0313123348209281,0.791134213888868,0.0245673840062853,0.774502819355829,"",""
"ibr_morph","z_PCB049",74,-0.0312211855122748,0.79172848485884,-0.0270764684267813,0.770556338815792,"",""
"weight_change","z_PCB187",74,-0.0308902481401839,0.793887108607101,-0.0254682567505386,0.770280906743756,"",""
"weight_final","z_trans_nonachlor",74,0.0306323423905774,0.795570438073953,0.0218535132345092,0.814655004286851,"",""
"weight_final","z_C2.dibenzothiophenes",74,-0.0305884552094754,0.795856979068754,-0.0214307416130283,0.810720903256569,"",""
"length","z_C1.dibenzothiophenes",74,0.0305109149429139,0.796363308133466,0.026734403934428,0.773855744003542,"",""
"weight_change","z_PCB099",74,0.0301070437703275,0.799001893277186,0.0316202155743325,0.705040483422186,"",""
"p450","z_fluoranthene",74,0.030040662443609,0.799435794005282,0.0167475291471467,0.833609281197657,"",""
"length","z_retene",74,-0.0299113348109838,0.80028131649501,-0.0149174184955993,0.851844846437969,"",""
"weight_final","z_C3.benzanthracenes_chrysenes",74,-0.0298093926941507,0.800947958628484,-0.0244035424715566,0.782169566006252,"",""
"width","z_ppDDE",74,0.0297220446836108,0.801519276735766,0.0209079618778959,0.793702873664377,"",""
"length","z_PCB101",74,-0.029614377955183,0.802223636679855,-0.0190161371409447,0.811788496575132,"",""
"weight_initial","z_dibenzothiophene",74,0.0294244038671163,0.803466838047911,0.0212164960142074,0.821401323376008,"",""
"p450","z_C1.phenanthrenes_anthracenes",74,0.029406755706062,0.803582353395677,0.0212373857602125,0.790140913398488,"",""
"p450","z_PCB033",74,-0.0293391514491367,0.804024893255433,-0.0124803682299606,0.879985911363438,"",""
"width","z_PCB138",74,0.0290279669219436,0.806062709195646,0.0216344160224498,0.81552426272556,"",""
"ibr_bio","z_1.methylphenanthrene",74,-0.028973727189109,0.806418034670779,-0.0216293688174933,0.796973130367036,"",""
"sod","z_perylene",74,0.0287958806491546,0.807583384667675,0.02542939748019,0.76681594962865,"",""
"ci2","z_9.methylphenanthrene",74,-0.0287638459941053,0.807793338161747,-0.0214292033559212,0.807019065153353,"",""
"ibr_combined","z_mercury",74,0.02871677913857,0.808101836512688,0.0155699853025207,0.844596186737923,"",""
"ibr_combined","z_mercury.1",74,0.02871677913857,0.808101836512688,0.0155699853025207,0.844596186737923,"",""
"weight_initial","z_acenaphthene",74,-0.0286193036837724,0.8087408294253,-0.0285542488625574,0.749488175584102,"",""
"length","z_PCB031",74,-0.0285672084273885,0.809082387144358,-0.0240135749802095,0.769857466518054,"",""
"height","z_opDDD",74,0.0283627481894489,0.810423255329062,0.0208131662206067,0.820805556900991,"",""
"weight_initial","z_PCB118",74,-0.0282439350087202,0.811202693136893,-0.0263832355048355,0.776143307608358,"",""
"weight_change","z_benzo_a_pyrene",74,-0.0275186114109957,0.815964905727955,-0.0190512940868954,0.832349647741166,"",""
"weight_final","z_acenaphthene",74,0.0274275850445743,0.816563025974503,0.0254948650558549,0.775565943780867,"",""
"width","z_C3.naphthalenes",74,0.0273932816304683,0.816788455589181,0.0209425888626566,0.815136183550405,"",""
"ibr_combined","z_benzo_b_fluoranthene",74,-0.0273330806989948,0.817184110172697,-0.0312425227990452,0.697853678877213,"",""
"ci3","z_C4.fluoranthenes_pyrenes",74,-0.0272971026066049,0.81742058837981,-0.0238592800190127,0.791288949412439,"",""
"ci1","z_26.dimethylnaphthalene",74,0.0272637984276489,0.817639505885971,0.0242608695159444,0.794960391772137,"",""
"ci2","z_C1.phenanthrenes_anthracenes",74,0.0271549537577892,0.818355068803491,0.0190018714696638,0.811792522425473,"",""
"ibr_combined","z_235.trimethylnaphthalene",74,-0.0267931984351107,0.820734369779326,-0.0227554111583777,0.811184770688465,"",""
"weight_initial","z_ppDDT",74,-0.0266120824024782,0.821926196428661,-0.0201907988415564,0.825994133590609,"",""
"p450","z_benzo_b_fluoranthene",74,0.0265614627856681,0.822259368820644,0.0124217259321505,0.87733196906388,"",""
"ci2","z_PCB149",74,-0.0265346485525317,0.822435869682042,-0.0311000248029004,0.698163250890609,"",""
"length","z_zinc",74,0.0265327453247139,0.822448397741894,0.0193780904632091,0.808172741284368,"",""
"length","z_zinc.1",74,0.0265327453247139,0.822448397741894,0.0193780904632091,0.808172741284368,"",""
"ibr_morph","z_PCB128",74,-0.0263821033635096,0.823440143737903,-0.0214579207509167,0.815613863912716,"",""
"weight_change","z_C3.benzanthracenes_chrysenes",74,-0.0263407882447161,0.823712188668328,-0.0196185341438004,0.824097049439967,"",""
"ci1","z_cadmium",74,-0.0263233920693303,0.823826742320433,-0.0141503008608638,0.859191380504888,"",""
"ci1","z_cadmium.1",74,-0.0263233920693303,0.823826742320433,-0.0141503008608638,0.859191380504888,"",""
"ci1","z_trans_nonachlor",74,-0.0263007377244098,0.823975926477857,-0.0204436091548635,0.826415688842047,"",""
"weight_change","z_PCB031",74,-0.0261728902773717,0.824817948377802,-0.0162672604704645,0.842898981129988,"",""
"length","z_dibenz_ah_anthracene",74,0.0261628895392553,0.824883823030999,0.0234934632610567,0.803446386853914,"",""
"p450","z_beta_hexachlorocyclohexane",74,-0.0260276496396863,0.825774763804764,-0.0214754679977177,0.815919324332811,"",""
"weight_change","z_alpha_chlordane",74,0.0259656964795128,0.826182975647509,0.0303129377123838,0.74505222576815,"",""
"ci3","z_C1.phenanthrenes_anthracenes",74,0.0259549803511439,0.826253589314118,0.0152760143187493,0.848192525242998,"",""
"ci3","z_C3.fluoranthenes_pyrenes",74,0.0256156248394472,0.828490472937502,0.0129576342591713,0.877026836481864,"",""
"weight_initial","z_PCB031",74,-0.0255593462514299,0.828861569032953,-0.018591154823388,0.820813256807283,"",""
"ci2","z_C2.dibenzothiophenes",74,0.0254422275030406,0.829633959619663,0.0193897186022637,0.828452305196739,"",""
"width","z_retene",74,0.0253927824992701,0.829960094671329,0.0104421929469195,0.895984517667308,"",""
"weight_final","z_benzo_k_fluoranthene",74,-0.025389694865648,0.829980461392902,-0.0139008157407091,0.86268324347814,"",""
"ci2","z_PCB066",74,-0.0253504258289923,0.83023949848842,-0.0243688215841032,0.779992012526676,"",""
"ci3","z_C3.naphthalenes",74,0.0252444348842417,0.830938754870386,0.0209425888626566,0.815136183550405,"",""
"weight_initial","z_PCB138",74,-0.0252437168621672,0.830943492340692,-0.0229865670238529,0.804221845067235,"",""
"weight_initial","z_PCB087",74,0.025226099633598,0.831059731733341,0.0188994094614218,0.832892980904,"",""
"height","z_1_7.dimethylphenanthrene",74,-0.0252230330870106,0.831079965337421,-0.0110958682438245,0.891585290936224,"",""
"ci2","z_PCB099",74,0.0252157884251986,0.831127767302835,0.00520332661349775,0.950332723591329,"",""
"ci3","z_C2.benzanthracenes_chrysenes",74,0.0251818363099882,0.831351799411702,0.0178046995371669,0.829841636059901,"",""
"ci3","z_C1.benzanthracenes_chrysenes",74,0.0251058627584145,0.831853157401154,0.0109412144331555,0.892042522397582,"",""
"weight_final","z_opDDD",74,0.0249887409698862,0.83262618838598,0.0232617740112663,0.800146798892205,"",""
"ci1","z_zinc",74,-0.0249772242420255,0.8327022100324,-0.0126702899182521,0.873871062435815,"",""
"ci1","z_zinc.1",74,-0.0249772242420255,0.8327022100324,-0.0126702899182521,0.873871062435815,"",""
"p450","z_cadmium",74,0.024975373679736,0.83271442569287,0.0096817847995384,0.903388940756538,"",""
"p450","z_cadmium.1",74,0.024975373679736,0.83271442569287,0.0096817847995384,0.903388940756538,"",""
"width","z_PCB110",74,-0.0249061879404465,0.833171152803877,-0.0161212115739226,0.857604230871835,"",""
"ibr_bio","z_benzo_b_fluoranthene",74,-0.0248698388987596,0.833411131763969,-0.0289840271750178,0.71873096610819,"",""
"ci3","z_C4.phenanthrenes_anthracenes",74,0.024681483174313,0.834654912572031,0.0152817453316385,0.848188166415761,"",""
"sod","z_gamma_hexachlorocyclohexane",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"height","z_PCB156",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"height","z_PCB170",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"height","z_mirex",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"weight_change","z_PCB156",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"weight_change","z_PCB170",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"weight_change","z_mirex",74,-0.0246575342465753,0.834813085070402,-0.0202683682979208,0.833141613562896,"",""
"weight_initial","z_ppDDD",74,-0.0246270296714117,0.835014564309368,-0.0194244116407125,0.826380681054444,"",""
"width","z_1_7.dimethylphenanthrene",74,-0.0242987848296851,0.837183252274813,-0.0118611005365021,0.884159467255017,"",""
"height","z_PCB033",74,0.0242523021412802,0.837490458077781,0.0226206674168036,0.784342788787587,"",""
"width","z_PCB118",74,0.0241827155957016,0.837950403450806,0.0196183033241084,0.832545006396995,"",""
"weight_initial","z_PCB070",74,0.0241538028414789,0.838141523693895,0.0184660509096357,0.82860124606035,"",""
"weight_initial","z_1_7.dimethylphenanthrene",74,-0.0240602691503753,0.838759867820516,-0.0133915651218572,0.869338949297054,"",""
"ci2","z_benzo_e_pyrene",74,0.0240533103707937,0.838805875683875,0.0154989102397033,0.850074769079786,"",""
"shell","z_PCB151",74,-0.0239302604285808,0.839619507426347,-0.0138848162819777,0.882653130486399,"",""
"ibr_combined","z_copper",74,-0.0238059978336344,0.840441327788202,-0.0152645716097887,0.848200152287368,"",""
"ibr_combined","z_copper.1",74,-0.0238059978336344,0.840441327788202,-0.0152645716097887,0.848200152287368,"",""
"ci2","z_beta_chlordane",74,0.0237654136288432,0.840709771523894,0.0204188474734966,0.828154771215456,"",""
"ci2","z_beta_hexachlorocyclohexane",74,0.0236220966754855,0.841657884686152,0.0176856795275322,0.847965551457264,"",""
"weight_final","z_PCB018",74,0.0235067757592945,0.842420953400679,0.0118124994527491,0.886771325412062,"",""
"ibr_combined","z_dibenzothiophene",74,-0.0234900703140844,0.842531503944726,-0.0179524197043294,0.84851517675473,"",""
"ci2","z_chrysene",74,-0.0234478137357066,0.842811156128399,-0.0194585433455442,0.808068787777811,"",""
"weight_final","z_1_7.dimethylphenanthrene",74,-0.0234341654921871,0.842901483753884,-0.0126263328291796,0.876743806577298,"",""
"ibr_morph","z_C1.naphthalenes",74,0.0232735211527365,0.843964821541362,0.0179928888598456,0.841536479218118,"",""
"weight_initial","z_benzo_a_pyrene",74,-0.0230873329835146,0.845197587464906,-0.0148176731786964,0.869221817619911,"",""
"shell","z_PCB118",74,-0.022982809860037,0.845889805823403,-0.0169123304518176,0.855367159391835,"",""
"height","z_PCB017",74,-0.0228073993970622,0.847051746549854,-0.0149865430330256,0.874289932899755,"",""
"weight_final","z_PCB074",74,0.0227017928504433,0.847751454635794,0.0184080837691456,0.846456446836083,"",""
"length","z_alpha_chlordane",74,-0.0226631470655287,0.848007536036092,-0.0105742805973432,0.909688482203803,"",""
"ci3","z_C3.phenanthrenes_anthracenes",74,0.0225744339744998,0.848595441476394,0.0115285640340352,0.884937514128878,"",""
"ci2","z_PCB095",74,0.022175602576616,0.851239528398279,0.00585137473923749,0.943381922943719,"",""
"weight_final","z_PCB187",74,0.0221517768748591,0.851397535069361,0.0172820313664369,0.842929324532293,"",""
"ci2","z_benzo_k_fluoranthene",74,-0.0221270004319783,0.851561853035414,-0.016906397522484,0.833389692724893,"",""
"p450","z_fluorene",74,0.0221199619379587,0.851608533648324,0.017751703632931,0.838841019871268,"",""
"p450","z_BDE047",74,0.0220215663582043,0.85226116481773,0.0175022304610746,0.836381991682623,"",""
"weight_change","z_235.trimethylnaphthalene",74,0.0219938525941247,0.852445000587017,0.0159287878108644,0.867190248669405,"",""
"height","z_beta_chlordane",74,-0.0213476605660244,0.856733638735107,-0.0155183240798574,0.868965827118538,"",""
"length","z_C4.fluoranthenes_pyrenes",74,-0.0210779810031902,0.858524677173931,-0.0164363929019865,0.855342875787124,"",""
"height","z_C1.dibenzothiophenes",74,-0.0207474221611815,0.860721008533288,-0.0126636650215712,0.891737402696221,"",""
"ci3","z_cadmium",74,-0.0206794908997103,0.86117249528932,-0.0119160428302011,0.881243925918034,"",""
"ci3","z_cadmium.1",74,-0.0206794908997103,0.86117249528932,-0.0119160428302011,0.881243925918034,"",""
"ci3","z_lead",74,0.0206608511012902,0.861296387440138,0.0140975993710207,0.859226797278936,"",""
"ci3","z_lead.1",74,0.0206608511012902,0.861296387440138,0.0140975993710207,0.859226797278936,"",""
"weight_final","z_PCB049",74,-0.020652594998881,0.861351263902197,-0.0162458810560688,0.86108878396548,"",""
"width","z_BDE047",74,0.0206345037921178,0.861471514389055,0.0141684722780128,0.867223928326423,"",""
"ci1","z_PCB187",74,0.0205494484953951,0.862036910739907,0.0127341283752693,0.883918436933294,"",""
"ci3","z_PCB049",74,0.0205372173731889,0.862118221567105,0.0162458810560688,0.86108878396548,"",""
"shell","z_PCB128",74,0.0204983249155327,0.86237678280637,0.0165532531507071,0.857239369322427,"",""
"weight_final","z_9.methylphenanthrene",74,-0.0200842293081648,0.86513062469964,-0.00931704493735704,0.915419040468097,"",""
"p450","z_C2.benzanthracenes_chrysenes",74,0.0200334151762564,0.865468662858754,0.0185960195165965,0.822402501083659,"",""
"ci2","z_C3.phenanthrenes_anthracenes",74,-0.0197600360380464,0.867287714317937,-0.0130161206835881,0.870214848912139,"",""
"weight_change","z_PCB101",74,0.0196885984504444,0.867763170342856,0.0182704062726723,0.819038844112469,"",""
"shell","z_PCB138",74,-0.0196827152499348,0.867802328333604,-0.0135215100140311,0.88406674152321,"",""
"weight_change","z_C3.naphthalenes",74,0.0195743686799127,0.868523528878918,0.0178778197608044,0.841801377039099,"",""
"ci2","z_opDDD",74,0.01944271660273,0.869400004826198,0.0183645584299471,0.841589381645463,"",""
"width","z_cadmium",74,0.0193610992879093,0.869943452451683,0.0096817847995384,0.903388940756538,"",""
"width","z_cadmium.1",74,0.0193610992879093,0.869943452451683,0.0096817847995384,0.903388940756538,"",""
"weight_initial","z_benzo_ghi_perylene",74,-0.0193371310962677,0.870103055718736,-0.0145953046537147,0.871691170751133,"",""
"ibr_bio","z_gamma_hexachlorocyclohexane",74,-0.0191780821917808,0.8711622872013,-0.0157642864539384,0.86984324138178,"",""
"p450","z_C3.phenanthrenes_anthracenes",74,0.0190045923814195,0.872317949968075,0.015991233982694,0.84090902316869,"",""
"ci3","z_dieldrin",74,-0.0188922428820462,0.873066483018116,-0.0138921071710593,0.878875679135766,"",""
"length","z_alpha_hexachlorocyclohexane",74,-0.0188197157472332,0.87354975710248,-0.0143812360992375,0.880781048500466,"",""
"length","z_PCB158",74,-0.0188197157472332,0.87354975710248,-0.0143812360992375,0.880781048500466,"",""
"weight_final","z_perylene",74,0.0186982101117851,0.874359495780964,0.0159472492672378,0.852470467354963,"",""
"length","z_beta_chlordane",74,-0.0186551628369763,0.874646402670236,-0.0089842928883385,0.923909550952507,"",""
"ibr_morph","z_cadmium",74,0.0184574825652142,0.875964133604194,0.010426537476426,0.895998043377693,"",""
"ibr_morph","z_cadmium.1",74,0.0184574825652142,0.875964133604194,0.010426537476426,0.895998043377693,"",""
"length","z_C3.naphthalenes",74,0.0184186863962278,0.876222787373581,0.0117482815571001,0.895649500878319,"",""
"shell","z_PCB049",74,0.0181373627587938,0.878098755504732,0.0189535278987469,0.838233875419632,"",""
"ibr_morph","z_C2.fluorenes",74,-0.0179550664759159,0.879314731876449,-0.00834614784251629,0.92165179169332,"",""
"width","z_zinc",74,-0.0178810852076659,0.879808291019278,-0.00745311171661887,0.925602905025022,"",""
"width","z_zinc.1",74,-0.0178810852076659,0.879808291019278,-0.00745311171661887,0.925602905025022,"",""
"ibr_combined","z_26.dimethylnaphthalene",74,0.017868504088322,0.879892229339357,0.0154387351465101,0.86864895694662,"",""
"ibr_bio","z_dibenz_ah_anthracene",74,-0.0177335973688598,0.880792378649877,-0.0147921805717764,0.875474904287234,"",""
"p450","z_3.methylphenanthrene",74,-0.0177244689595672,0.880853292353382,-0.0199195749479853,0.80430191019041,"",""
"ibr_combined","z_PCB018",74,0.0176075080911489,0.881633830975836,0.00157499992703321,0.984852720047458,"",""
"weight_final","z_beta_chlordane",74,0.017418811838944,0.882893332822492,0.00735078509045878,0.937712912123119,"",""
"weight_change","z_PCB180",74,-0.0174010861501163,0.883011662451895,-0.0182767096581105,0.840627259342351,"",""
"ibr_morph","z_2.methylnaphthalene",74,-0.0172410244699472,0.884080285818687,-0.0158760784057462,0.859973793943702,"",""
"length","z_ppDDE",74,0.0170983248080194,0.885033168938635,0.0164276843326325,0.837206154059745,"",""
"ci3","z_PCB028",74,-0.0169417866506865,0.886078646413764,-0.00531579511704277,0.947748688781161,"",""
"p450","z_C1.naphthalenes",74,0.0168872669484256,0.886442814944914,0.0201096993139451,0.82318565880747,"",""
"ibr_bio","z_fluoranthene",74,-0.016871949962165,0.886545130156625,-0.0182361984046708,0.819064682174641,"",""
"weight_change","z_ppDDD",74,-0.0166727422317033,0.887875976468686,-0.00971220582035626,0.912668790272251,"",""
"ibr_morph","z_ppDDE",74,-0.0166538276293014,0.888002355326816,0.0067204163178951,0.933012487699937,"",""
"ibr_bio","z_perylene",74,0.0165002944427678,0.889028297831921,0.015085235793333,0.860360769497886,"",""
"width","z_perylene",74,-0.0164525136673544,0.889347616688575,-0.00905114147599983,0.915940220212006,"",""
"p450","z_lead",74,-0.0163953850674754,0.88972943011018,-0.0178074939423419,0.822732560643974,"",""
"p450","z_lead.1",74,-0.0163953850674754,0.88972943011018,-0.0178074939423419,0.822732560643974,"",""
"weight_initial","z_opDDD",74,-0.0161741471087786,0.89120828790314,-0.0122430389532981,0.894003110292328,"",""
"ci3","z_PCB031",74,0.0161017895588633,0.891692040205442,0.012394103215592,0.879976187624185,"",""
"weight_change","z_benzo_ghi_perylene",74,-0.015852280830143,0.893360452746029,-0.0145953046537147,0.871691170751133,"",""
"ci2","z_3.methylphenanthrene",74,-0.0157814518602339,0.893834155734547,-0.0146578004334231,0.855322763246803,"",""
"ibr_bio","z_pyrene",74,-0.0156137746165346,0.894955725869569,-0.0189805330334329,0.811804598426863,"",""
"ci3","z_C1.fluoranthenes_pyrenes",74,-0.0154988242352528,0.895724732164728,-0.0138063940126715,0.862819696837639,"",""
"width","z_C1.dibenzothiophenes",74,-0.0153870731829754,0.896472427247468,-0.00984951723899979,0.915693190993532,"",""
"sod","z_PCB018",74,0.0153802335633796,0.896518192162198,0.0196874990879151,0.812410093262779,"",""
"weight_final","z_PCB033",74,-0.0153652771740252,0.896618268768121,-0.00312009205749016,0.969889586400545,"",""
"ibr_bio","z_26.dimethylnaphthalene",74,0.0151520927276147,0.898044908745405,0.0154387351465101,0.86864895694662,"",""
"width","z_PCB153",74,-0.0151187933100672,0.898267779209253,-0.00675065310610194,0.940026353394667,"",""
"weight_change","z_PCB018",74,-0.0150491522146572,0.898733907129035,-0.00472499978109962,0.954579988814164,"",""
"weight_change","z_PCB138",74,0.0149754773707007,0.89922707132163,0.00811290600841866,0.930282410199269,"",""
"weight_change","z_PCB095",74,-0.0149538931390044,0.899371558935688,-0.00663155803780249,0.935848175696997,"",""
"weight_change","z_C4.benzanthracenes_chrysenes",74,-0.0145292622580322,0.90221475062294,-0.0131262547666311,0.888555199032746,"",""
"ci1","z_BDE099",74,-0.0142064211032014,0.904377214969498,-0.0092236585260715,0.917020400947819,"",""
"ibr_combined","z_fluoranthene",74,-0.0141463671763543,0.904779547067912,-0.0189805330334329,0.811815330699393,"",""
"ci2","z_copper",74,0.0141176825982909,0.90497172823966,0.0160091848590467,0.840891917652804,"",""
"ci2","z_copper.1",74,0.0141176825982909,0.90497172823966,0.0160091848590467,0.840891917652804,"",""
"p450","z_phenanthrene",74,-0.0141041227319998,0.905062578640653,-0.0104382724688587,0.895983014484831,"",""
"ci2","z_235.trimethylnaphthalene",74,-0.0140957165251005,0.90511890040188,-0.0136532466950266,0.88602267182381,"",""
"shell","z_copper",74,0.0140584268476161,0.905368747647128,0.000372306624628993,0.996274955097615,"",""
