"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"N Avenue Park","Minter Bay","-0.286328645499998","-3.21950611003845","2.64684881903845","1","No","abc","ab"
"North Camano","Minter Bay","0.116093277500004","-2.81708418703845","3.04927074203846","1","No","ab","ab"
"Oak Bay County Park","Minter Bay","-1.754977978","-4.68815544253845","1.17819948653845","0.982947186956869","No","abc","ab"
"Penn Cove Reference","Minter Bay","-1.90480728375","-4.83798474828845","1.02837018078845","0.933225870013188","No","abc","ab"
"Penrose Point State Park","Minter Bay","-0.186383961500002","-3.11956142603845","2.74679350303845","1","No","abc","ab"
"Point Defiance Ferry","Minter Bay","-1.89932456975","-4.83250203428845","1.03385289478845","0.935987751580937","No","abc","ab"
"Port Angeles Yacht Club","Minter Bay","-0.655111756999996","-3.3327241944892","2.0225006804892","1","No","abc","ab"
"Purdy, Burley Lagoon","Minter Bay","-1.2029750055","-4.13615247003845","1.73020245903845","0.999999672352807","No","abc","ab"
"Purdy, Dexters","Minter Bay","-0.783069640499997","-3.71624710503845","2.15010782403845","1","No","abc","ab"
"Raft Island Park","Minter Bay","-1.07554531325","-4.00872277778845","1.85763215128845","0.999999996695864","No","abc","ab"
"Reach Island","Minter Bay","-0.60245716825","-3.53563463278845","2.33072029628845","1","No","abc","ab"
"Rich Passage","Minter Bay","-1.0174554325","-3.95063289703845","1.91572203203845","0.99999999972518","No","abc","ab"
"Rocky Point","Minter Bay","-0.404161588249997","-3.33733905278845","2.52901587628845","1","No","abc","ab"
"Salmon Bay, Commodore Park","Minter Bay","-0.923404517749998","-3.85658198228845","2.00977294678845","1","No","abc","ab"
"Salmon Beach","Minter Bay","-2.07968448124999","-5.01286194578845","0.853492983288457","0.800444990718536","No","abc","ab"
"Seattle Aquarium, Pier 59","Minter Bay","-1.39157837325","-4.32475583778845","1.54159909128845","0.999947760646153","No","abc","ab"
"Shilshole Bay","Minter Bay","-1.5472727045","-4.48045016903845","1.38590476003845","0.99894862205821","No","abc","ab"
"Silverdale, Dyes Inlet","Minter Bay","-2.4779258875","-5.41110335203845","0.455251577038454","0.329546798846459","No","ac","ab"
"Skiff Point","Minter Bay","-0.840296598749998","-3.77347406328845","2.09288086578845","1","No","abc","ab"
"Smith Cove, Terminal 91","Minter Bay","-1.22339783375","-4.15657529828845","1.70977963078845","0.999999378465597","No","abc","ab"
"South of Skunk Island","Minter Bay","-1.098036665","-4.03121412953845","1.83514079953845","0.99999999193261","No","abc","ab"
"Squaxin Island","Minter Bay","-0.440185834749998","-3.37336329928845","2.49299162978845","1","No","abc","ab"
"Suquamish Stormwater Outfall","Minter Bay","-1.313344411","-4.24652187553845","1.61983305353845","0.999992081010011","No","abc","ab"
"Thea Foss Waterway","Minter Bay","-0.938079951499998","-3.72073642232578","1.84457651932578","0.999999999927324","No","abc","ab"
"Three Tree Point","Minter Bay","-0.128128995749998","-3.06130646028845","2.80504846878845","1","No","ab","ab"
"Tulalip Bay","Minter Bay","-0.536864946499998","-3.2144773839892","2.1407474909892","1","No","abc","ab"
"Tulalip Reservation","Minter Bay","-0.767281333249998","-3.70045879778845","2.16589613128845","1","No","abc","ab"
"West Bay Park","Minter Bay","-0.094945184249998","-3.02812264878845","2.83823228028845","1","No","ab","ab"
"Williams Olson Park","Minter Bay","-1.57772303325","-4.51090049778845","1.35545443128845","0.998289837765824","No","abc","ab"
"N Avenue Park","Mukilteo","-0.310665803499999","-3.24384326803845","2.62251166103845","1","No","abc","ab"
"North Camano","Mukilteo","0.0917561195000027","-2.84142134503845","3.02493358403845","1","No","ab","ab"
"Oak Bay County Park","Mukilteo","-1.779315136","-4.71249260053845","1.15386232853845","0.978023712751623","No","abc","ab"
"Penn Cove Reference","Mukilteo","-1.92914444175","-4.86232190628845","1.00403302278845","0.919965080011851","No","abc","ab"
"Penrose Point State Park","Mukilteo","-0.210721119500003","-3.14389858403845","2.72245634503845","1","No","abc","ab"
"Point Defiance Ferry","Mukilteo","-1.92366172775","-4.85683919228845","1.00951573678845","0.923096907333391","No","abc","ab"
"Port Angeles Yacht Club","Mukilteo","-0.679448914999997","-3.3570613524892","1.9981635224892","1","No","abc","ab"
"Purdy, Burley Lagoon","Mukilteo","-1.2273121635","-4.16048962803845","1.70586530103845","0.999999299263679","No","abc","ab"
"Purdy, Dexters","Mukilteo","-0.807406798499999","-3.74058426303845","2.12577066603845","1","No","abc","ab"
"Raft Island Park","Mukilteo","-1.09988247125","-4.03305993578845","1.83329499328845","0.99999999133372","No","abc","ab"
"Reach Island","Mukilteo","-0.626794326250001","-3.55997179078845","2.30638313828845","1","No","abc","ab"
"Rich Passage","Mukilteo","-1.0417925905","-3.97497005503845","1.89138487403845","0.999999999194844","No","abc","ab"
"Rocky Point","Mukilteo","-0.428498746249998","-3.36167621078845","2.50467871828845","1","No","abc","ab"
"Salmon Bay, Commodore Park","Mukilteo","-0.947741675749999","-3.88091914028845","1.98543578878845","0.999999999990626","No","abc","ab"
"Salmon Beach","Mukilteo","-2.10402163925","-5.03719910378845","0.829155825288455","0.775408842868373","No","abc","ab"
"Seattle Aquarium, Pier 59","Mukilteo","-1.41591553125","-4.34909299578845","1.51726193328845","0.999911121354871","No","abc","ab"
"Shilshole Bay","Mukilteo","-1.5716098625","-4.50478732703845","1.36156760203845","0.998445270631622","No","abc","ab"
"Silverdale, Dyes Inlet","Mukilteo","-2.5022630455","-5.43544051003845","0.430914419038452","0.304429197236219","No","ac","ab"
"Skiff Point","Mukilteo","-0.864633756749999","-3.79781122128845","2.06854370778845","1","No","abc","ab"
"Smith Cove, Terminal 91","Mukilteo","-1.24773499175","-4.18091245628845","1.68544247278845","0.999998708159893","No","abc","ab"
"South of Skunk Island","Mukilteo","-1.122373823","-4.05555128753845","1.81080364153845","0.999999979661347","No","abc","ab"
"Squaxin Island","Mukilteo","-0.464522992749999","-3.39770045728845","2.46865447178845","1","No","abc","ab"
"Suquamish Stormwater Outfall","Mukilteo","-1.337681569","-4.27085903353845","1.59549589553845","0.999985318274455","No","abc","ab"
"Thea Foss Waterway","Mukilteo","-0.962417109499999","-3.74507358032578","1.82023936132578","0.99999999975986","No","abc","ab"
"Three Tree Point","Mukilteo","-0.15246615375","-3.08564361828845","2.78071131078845","1","No","ab","ab"
"Tulalip Bay","Mukilteo","-0.5612021045","-3.2388145419892","2.1164103329892","1","No","abc","ab"
"Tulalip Reservation","Mukilteo","-0.791618491249999","-3.72479595578845","2.14155897328845","1","No","abc","ab"
"West Bay Park","Mukilteo","-0.119282342249999","-3.05245980678845","2.81389512228845","1","No","ab","ab"
"Williams Olson Park","Mukilteo","-1.60206019125","-4.53523765578845","1.33111727328845","0.997529444946506","No","abc","ab"
"North Camano","N Avenue Park","0.402421923000002","-2.53075554153845","3.33559938753845","1","No","ab","abc"
"Oak Bay County Park","N Avenue Park","-1.4686493325","-4.40182679703845","1.46452813203845","0.999741155022172","No","abc","abc"
"Penn Cove Reference","N Avenue Park","-1.61847863825","-4.55165610278845","1.31469882628845","0.996865396118971","No","abc","abc"
"Penrose Point State Park","N Avenue Park","0.0999446839999962","-2.83323278053845","3.03312214853845","1","No","abc","abc"
"Point Defiance Ferry","N Avenue Park","-1.61299592425","-4.54617338878846","1.32018154028845","0.997102369615963","No","abc","abc"
"Port Angeles Yacht Club","N Avenue Park","-0.368783111499998","-3.0463955489892","2.3088293259892","1","No","abc","abc"
"Purdy, Burley Lagoon","N Avenue Park","-0.916646360000001","-3.84982382453845","2.01653110453845","1","No","abc","abc"
"Purdy, Dexters","N Avenue Park","-0.496740995","-3.42991845953845","2.43643646953845","1","No","abc","abc"
"Raft Island Park","N Avenue Park","-0.78921666775","-3.72239413228845","2.14396079678845","1","No","abc","abc"
"Reach Island","N Avenue Park","-0.316128522750002","-3.24930598728845","2.61704894178845","1","No","abc","abc"
"Rich Passage","N Avenue Park","-0.731126787","-3.66430425153845","2.20205067753845","1","No","abc","abc"
"Rocky Point","N Avenue Park","-0.117832942749999","-3.05101040728845","2.81534452178845","1","No","abc","abc"
"Salmon Bay, Commodore Park","N Avenue Park","-0.63707587225","-3.57025333678845","2.29610159228845","1","No","abc","abc"
"Salmon Beach","N Avenue Park","-1.79335583575","-4.72653330028845","1.13982162878845","0.974712879890971","No","abc","abc"
"Seattle Aquarium, Pier 59","N Avenue Park","-1.10524972775","-4.03842719228845","1.82792773678845","0.999999989342353","No","abc","abc"
"Shilshole Bay","N Avenue Park","-1.260944059","-4.19412152353845","1.67223340553845","0.99999810470277","No","abc","abc"
"Silverdale, Dyes Inlet","N Avenue Park","-2.191597242","-5.12477470653845","0.741580222538452","0.675464343965876","No","ac","abc"
"Skiff Point","N Avenue Park","-0.55396795325","-3.48714541778845","2.37920951128845","1","No","abc","abc"
"Smith Cove, Terminal 91","N Avenue Park","-0.937069188250001","-3.87024665278845","1.99610827628845","1","No","abc","abc"
"South of Skunk Island","N Avenue Park","-0.8117080195","-3.74488548403845","2.12146944503845","1","No","abc","abc"
"Squaxin Island","N Avenue Park","-0.15385718925","-3.08703465378845","2.77932027528845","1","No","abc","abc"
"Suquamish Stormwater Outfall","N Avenue Park","-1.0270157655","-3.96019323003845","1.90616169903845","0.999999999578265","No","abc","abc"
"Thea Foss Waterway","N Avenue Park","-0.651751306","-3.43440777682578","2.13090516482578","1","No","abc","abc"
"Three Tree Point","N Avenue Park","0.15819964975","-2.77497781478845","3.09137711428845","1","No","ab","abc"
"Tulalip Bay","N Avenue Park","-0.250536301000001","-2.9281487384892","2.4270761364892","1","No","abc","abc"
"Tulalip Reservation","N Avenue Park","-0.48095268775","-3.41413015228845","2.45222477678845","1","No","abc","abc"
"West Bay Park","N Avenue Park","0.19138346125","-2.74179400328845","3.12456092578845","1","No","ab","abc"
"Williams Olson Park","N Avenue Park","-1.29139438775","-4.22457185228845","1.64178307678845","0.999995574048376","No","abc","abc"
"Oak Bay County Park","North Camano","-1.8710712555","-4.80424872003846","1.06210620903845","0.948952789219648","No","abc","ab"
"Penn Cove Reference","North Camano","-2.02090056125","-4.95407802578845","0.912276903288451","0.854711168155022","No","abc","ab"
"Penrose Point State Park","North Camano","-0.302477239000006","-3.23565470353846","2.63070022553845","1","No","abc","ab"
"Point Defiance Ferry","North Camano","-2.01541784725001","-4.94859531178846","0.917759617288445","0.859291635258649","No","abc","ab"
"Port Angeles Yacht Club","North Camano","-0.7712050345","-3.4488174719892","1.9064074029892","1","No","abc","ab"
"Purdy, Burley Lagoon","North Camano","-1.319068283","-4.25224574753845","1.61410918153845","0.999990819911838","No","abc","ab"
"Purdy, Dexters","North Camano","-0.899162918000002","-3.83234038253845","2.03401454653845","1","No","abc","ab"
"Raft Island Park","North Camano","-1.19163859075","-4.12481605528845","1.74153887378845","0.999999772798905","No","abc","ab"
"Reach Island","North Camano","-0.718550445750004","-3.65172791028846","2.21462701878845","1","No","abc","ab"
"Rich Passage","North Camano","-1.13354871","-4.06672617453845","1.79962875453845","0.99999996933046","No","abc","ab"
"Rocky Point","North Camano","-0.520254865750001","-3.45343233028845","2.41292259878845","1","No","abc","ab"
"Salmon Bay, Commodore Park","North Camano","-1.03949779525","-3.97267525978845","1.89367966928845","0.999999999270916","No","abc","ab"
"Salmon Beach","North Camano","-2.19577775875","-5.12895522328845","0.737399705788452","0.670393851960515","No","abc","ab"
"Seattle Aquarium, Pier 59","North Camano","-1.50767165075","-4.44084911528845","1.42550581378845","0.999466661681012","No","abc","ab"
"Shilshole Bay","North Camano","-1.663365982","-4.59654344653845","1.26981148253845","0.99422369449495","No","abc","ab"
"Silverdale, Dyes Inlet","North Camano","-2.594019165","-5.52719662953845","0.33915829953845","0.220452321238079","No","ac","ab"
"Skiff Point","North Camano","-0.956389876250002","-3.88956734078845","1.97678758828845","0.999999999985384","No","abc","ab"
"Smith Cove, Terminal 91","North Camano","-1.33949111125","-4.27266857578845","1.59368635328845","0.999984646038834","No","abc","ab"
"South of Skunk Island","North Camano","-1.2141299425","-4.14730740703845","1.71904752203845","0.999999533770972","No","abc","ab"
"Squaxin Island","North Camano","-0.556279112250002","-3.48945657678845","2.37689835228845","1","No","abc","ab"
"Suquamish Stormwater Outfall","North Camano","-1.4294376885","-4.36261515303845","1.50373977603845","0.999881854877866","No","abc","ab"
"Thea Foss Waterway","North Camano","-1.054173229","-3.83682969982578","1.72848324182578","0.999999986629786","No","abc","ab"
"Three Tree Point","North Camano","-0.244222273250002","-3.17739973778845","2.68895519128845","1","No","ab","ab"
"Tulalip Bay","North Camano","-0.652958224000002","-3.3305706614892","2.0246542134892","1","No","abc","ab"
"Tulalip Reservation","North Camano","-0.883374610750002","-3.81655207528845","2.04980285378845","1","No","abc","ab"
"West Bay Park","North Camano","-0.211038461750002","-3.14421592628845","2.72213900278845","1","No","ab","ab"
"Williams Olson Park","North Camano","-1.69381631075","-4.62699377528845","1.23936115378845","0.991525124002604","No","abc","ab"
"Penn Cove Reference","Oak Bay County Park","-0.149829305749997","-3.08300677028845","2.78334815878845","1","No","abc","abc"
"Penrose Point State Park","Oak Bay County Park","1.5685940165","-1.36458344803845","4.50177148103845","0.998517309911333","No","abc","abc"
"Point Defiance Ferry","Oak Bay County Park","-0.144346591750002","-3.07752405628845","2.78883087278845","1","No","abc","abc"
"Port Angeles Yacht Club","Oak Bay County Park","1.099866221","-1.5777462164892","3.7774786584892","0.999999652236046","No","abc","abc"
"Purdy, Burley Lagoon","Oak Bay County Park","0.552002972500001","-2.38117449203845","3.48518043703845","1","No","abc","abc"
"Purdy, Dexters","Oak Bay County Park","0.971908337500003","-1.96126912703845","3.90508580203845","0.999999999968034","No","abc","abc"
"Raft Island Park","Oak Bay County Park","0.679432664750002","-2.25374479978845","3.61261012928845","1","No","abc","abc"
"Reach Island","Oak Bay County Park","1.15252080975","-1.78065665478845","4.08569827428845","0.999999939580185","No","abc","abc"
"Rich Passage","Oak Bay County Park","0.737522545500003","-2.19565491903845","3.67070001003845","1","No","abc","abc"
"Rocky Point","Oak Bay County Park","1.35081638975","-1.58236107478845","4.28399385428845","0.999979751279683","No","abc","abc"
"Salmon Bay, Commodore Park","Oak Bay County Park","0.831573460250002","-2.10160400428845","3.76475092478845","1","No","abc","abc"
"Salmon Beach","Oak Bay County Park","-0.324706503249995","-3.25788396778845","2.60847096128846","1","No","abc","abc"
"Seattle Aquarium, Pier 59","Oak Bay County Park","0.363399604750003","-2.56977785978845","3.29657706928845","1","No","abc","abc"
"Shilshole Bay","Oak Bay County Park","0.207705273500001","-2.72547219103845","3.14088273803845","1","No","abc","abc"
"Silverdale, Dyes Inlet","Oak Bay County Park","-0.722947909499997","-3.65612537403845","2.21022955503845","1","No","ac","abc"
"Skiff Point","Oak Bay County Park","0.914681379250002","-2.01849608528845","3.84785884378845","1","No","abc","abc"
